"data_set1","data_set2","cor","p","p_adjust","level","class"
"Cereals_Grains","family_Coriobacteriaceae",-0.66385449816569,0.00075502546886252,0.00517731750077157,"family","Cluster 1"
"Cereals_Grains","phylum_Bacteroidetes",0.645293794582306,0.00118273295870584,0.00630790911309781,"phylum","Cluster 1"
"Cereals_Grains","class_Bacteroidia",0.645293794582306,0.00118273295870584,0.00630790911309781,"class","Cluster 1"
"Cereals_Grains","order_Bacteroidales",0.645293794582306,0.00118273295870584,0.00630790911309781,"order","Cluster 1"
"Cereals_Grains","genus_unclassified_Lachnospiraceae",-0.645293794582306,0.00118273295870584,0.00630790911309781,"genus","Cluster 1"
"Cereals_Grains","genus_Erysipelotrichaceae_incertae_sedis",-0.636067788905058,0.00146266961272483,0.00739033067482017,"genus","Cluster 1"
"Cereals_Grains","genus_Butyricicoccus",-0.627970471237814,0.00175284926914727,0.00841367649190689,"genus","Cluster 1"
"Cereals_Grains","phylum_Actinobacteria",-0.618071429326676,0.00217248356772149,0.00947992829551197,"phylum","Cluster 1"
"Cereals_Grains","class_Actinobacteria",-0.618071429326676,0.00217248356772149,0.00947992829551197,"class","Cluster 1"
"Cereals_Grains","family_unclassified_Clostridiales",-0.582806092518247,0.00442066735764953,0.0176826694305981,"family","Cluster 1"
"Cereals_Grains","genus_unclassified_Clostridiales",-0.582806092518247,0.00442066735764953,0.0176826694305981,"genus","Cluster 1"
"Cereals_Grains","genus_Coprococcus",-0.569813600009879,0.00563266874326374,0.0216294479741327,"genus","Cluster 1"
"Cereals_Grains","class_Bacilli",-0.548778135948711,0.00817350930483611,0.0253115126859441,"class","Cluster 1"
"Cereals_Grains","order_Lactobacillales",-0.548778135948711,0.00817350930483611,0.0253115126859441,"order","Cluster 1"
"Cereals_Grains","family_Prevotellaceae",0.551252896426495,0.00783280230748968,0.0253115126859441,"family","Cluster 1"
"Cereals_Grains","family_Streptococcaceae",-0.548778135948711,0.00817350930483611,0.0253115126859441,"family","Cluster 1"
"Cereals_Grains","genus_Blautia",-0.558677177859849,0.00688028106070409,0.0253115126859441,"genus","Cluster 1"
"Cereals_Grains","genus_Streptococcus",-0.548778135948711,0.00817350930483611,0.0253115126859441,"genus","Cluster 1"
"Cereals_Grains","genus_Ruminococcus",-0.517751624796861,0.0135846823386758,0.0407540470160274,"genus","Cluster 1"
"Coffee","genus_Oscillibacter",0.835568302991361,1.29835487081314e-06,0.000124642067598062,"genus","Cluster 0"
"Coffee","genus_unclassified_Ruminococcaceae",0.805881198221868,5.98653965382889e-06,0.000287353903383787,"genus","Cluster 0"
"Coffee","phylum_unclassified_Bacteria",0.757021171622077,4.53552828651382e-05,0.000544263394381659,"phylum","Cluster 0"
"Coffee","class_unclassified_Bacteria",0.757021171622077,4.53552828651382e-05,0.000544263394381659,"class","Cluster 0"
"Coffee","order_unclassified_Bacteria",0.757021171622077,4.53552828651382e-05,0.000544263394381659,"order","Cluster 0"
"Coffee","family_unclassified_Bacteria",0.757021171622077,4.53552828651382e-05,0.000544263394381659,"family","Cluster 0"
"Coffee","genus_Anaerovorax",0.766916873211908,3.13023433873065e-05,0.000544263394381659,"genus","Cluster 0"
"Coffee","genus_unclassified_Bacteria",0.757021171622077,4.53552828651382e-05,0.000544263394381659,"genus","Cluster 0"
"Coffee","genus_Blautia",-0.710635070419744,0.000210227022469992,0.00224242157301324,"genus","Cluster 0"
"Coffee","genus_Butyricicoccus",-0.684040372397073,0.000447183879692954,0.00368460829162289,"genus","Cluster 0"
"Coffee","genus_Dorea",-0.680329484300886,0.000493855080817006,0.00368460829162289,"genus","Cluster 0"
"Coffee","genus_Eggerthella",-0.679942274705479,0.000498957372823933,0.00368460829162289,"genus","Cluster 0"
"Coffee","genus_Veillonella",0.683045381264512,0.000459309591633277,0.00368460829162289,"genus","Cluster 0"
"Coffee","class_Negativicutes",0.649405416832664,0.00107351021016091,0.00687046534502982,"class","Cluster 0"
"Coffee","order_Selenomonadales",0.649405416832664,0.00107351021016091,0.00687046534502982,"order","Cluster 0"
"Coffee","genus_Clostridium.XVIII",0.593792172739541,0.00357354351451498,0.0201800104349081,"genus","Cluster 0"
"Coffee","genus_Holdemania",-0.593792172739541,0.00357354351451498,0.0201800104349081,"genus","Cluster 0"
"Coffee","family_Ruminococcaceae",0.580753987053211,0.00459613653361156,0.0245127281792616,"family","Cluster 0"
"Coffee","class_Deltaproteobacteria",-0.544882068790073,0.0087345949688976,0.0399295770006747,"class","Cluster 0"
"Coffee","order_Desulfovibrionales",-0.544882068790073,0.0087345949688976,0.0399295770006747,"order","Cluster 0"
"Coffee","family_Desulfovibrionaceae",-0.544882068790073,0.0087345949688976,0.0399295770006747,"family","Cluster 0"
"Coffee","class_Deltaproteobacteria",-0.943422299955053,4.79742961502474e-11,1.53517747680792e-09,"class","Cluster 1"
"Coffee","order_Desulfovibrionales",-0.943422299955053,4.79742961502474e-11,1.53517747680792e-09,"order","Cluster 1"
"Coffee","family_Desulfovibrionaceae",-0.943422299955053,4.79742961502474e-11,1.53517747680792e-09,"family","Cluster 1"
"Coffee","family_Clostridiaceae.1",0.93091157626668,3.35563381942148e-10,6.44281693328924e-09,"family","Cluster 1"
"Coffee","genus_Clostridium.sensu.stricto",0.93091157626668,3.35563381942148e-10,6.44281693328924e-09,"genus","Cluster 1"
"Coffee","genus_Parasutterella",-0.908164805924183,5.24780517192559e-09,8.39648827508094e-08,"genus","Cluster 1"
"Coffee","family_Sutterellaceae",-0.897928759270059,1.44530100866366e-08,1.98212709759587e-07,"family","Cluster 1"
"Coffee","phylum_Proteobacteria",-0.882006020030312,5.7525042526063e-08,6.90300510312756e-07,"phylum","Cluster 1"
"Coffee","genus_Roseburia",0.867220619307689,1.75723973284589e-07,1.87438904836895e-06,"genus","Cluster 1"
"Coffee","genus_Bilophila",-0.836512479345318,1.23079503862422e-06,1.18156323707925e-05,"genus","Cluster 1"
"Coffee","class_Betaproteobacteria",-0.82513909417407,2.29358050301008e-06,1.83486440240806e-05,"class","Cluster 1"
"Coffee","order_Burkholderiales",-0.82513909417407,2.29358050301008e-06,1.83486440240806e-05,"order","Cluster 1"
"Coffee","genus_unclassified_Porphyromonadaceae",-0.81688533941814,3.50721269303855e-06,2.58994168101309e-05,"genus","Cluster 1"
"Coffee","class_Gammaproteobacteria",-0.813765709002821,4.0956155160373e-06,2.80842206813986e-05,"class","Cluster 1"
"Coffee","phylum_Firmicutes",0.722778627632834,0.000144863932498588,0.000927129167990961,"phylum","Cluster 1"
"Coffee","family_Ruminococcaceae",0.71709193504721,0.000172865183767872,0.00103719110260723,"family","Cluster 1"
"Coffee","genus_Lachnospiracea_incertae_sedis",0.704581211358837,0.000251399023848718,0.00141966507585158,"genus","Cluster 1"
"Coffee","genus_unclassified_Ruminococcaceae",0.685246456567715,0.000432855173135152,0.00230856092338747,"genus","Cluster 1"
