"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int","class"
"Beverages","pRPLC_313.1548_3.5",0.33477786833651,0.0060042460681257,0.0267030943556117,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431,"IR"
"Beverages","nHILIC_188.9862_0.9",0.333292966501146,0.00624536031766972,0.0270632280432355,"188.9862_0.9","Catechol sulfate",NA,"HMDB59724",NA,"HMDB","-0.599978483","nHILIC",6e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Catechol sulfate",5265869.67064882,"IR"
"Beverages","pHILIC_738.5403_4.4",-0.331808064665783,0.00649494271848847,0.0274411329856138,"738.5403_4.4","PC(P-34:4)",NA,NA,NA,NA,"-3.959555601","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-34:4)",258031.155537207,"IR"
"Beverages","pHILIC_728.5563_4.5",-0.33039065836839,0.00674130762034101,0.0277873411667715,"728.5563_4.5","PE(P-36:2)",NA,NA,NA,NA,"-3.532912463","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:2)",919968.524424057,"IR"
"Beverages","nHILIC_121.0505_3.5",0.3259359528623,0.00756978277605283,0.0290748474807484,"121.0505_3.5","Erythritol|D-Threitol","C00503|C16884","HMDB02994|HMDB04136","149-32-6|2418-52-2","HMDB","-1.05530348","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Erythritol|D-Threitol",153641.057403062,"IR"
"Beverages","pHILIC_792.5536_4.5",-0.326025946912928,0.0075522018942231,0.0290748474807484,"792.5536_4.5","PC(37:6)",NA,NA,NA,NA,"-0.233705843","pHILIC",7e+05,"[M+H]+","YES","Y",NA,NA,"PC(37:6)",875774.634179409,"IR"
"Beverages","nRPLC_498.2892_10.3",-0.327240866596407,0.0073183343119689,0.0290748474807484,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625,"IR"
"Beverages","pHILIC_813.6806_5.6",-0.320828790489155,0.00862805616425479,0.0324031442613124,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077,"IR"
"Beverages","pRPLC_312.1305_2.8",0.318263960046255,0.00920663036738182,0.0338243593932071,"312.1305_2.8","N2,N2-Dimethylguanosine",NA,"HMDB04824","2140-67-2","HMDB","0.80778606","pRPLC",20000,"[M+H]+","YES","Y","Nucleotide","""Purine Metabolism, Guanine containing""","N2,N2-Dimethylguanosine",22571.6899107034,"IR"
"Beverages","nRPLC_283.0822_2.4",-0.313359284287024,0.0104076910630336,0.0374233997798441,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111,"IR"
"Beverages","nHILIC_133.0506_2.3",0.305349813781123,0.0126621792981652,0.0414212742114868,"133.0506_2.3","2,3-Dihydroxyvaleric acid","C04039","HMDB00421","26386-47-0","HMDB","-0.214892254","nHILIC",70000,"[M-H]-","YES","Y","Cofactors and Vitamins","Pantothenate and CoA Metabolism","2,3-Dihydroxyvaleric acid",362197.295723164,"IR"
"Beverages","nRPLC_371.1881_9.5",0.307194691818999,0.0121085372600958,0.0414212742114868,"371.1881_9.5","5alpha-Androstan-3alpha,17alpha-diol monosulfate",NA,NA,NA,NA,"4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|0.990313205912641|0.990313205912641|4.58359800172553|4.58359800172553|4.58359800172553","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17alpha-diol monosulfate",267847.509900224,"IR"
"Beverages","nHILIC_716.5258_4.7",-0.305844781059578,0.0125115353446314,0.0414212742114868,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835,"IR"
"Beverages","pHILIC_724.5254_4.4",-0.307284685869627,0.0120820746647029,0.0414212742114868,"724.5254_4.4","PE(P-36:4)",NA,NA,NA,NA,"-2.99956413","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-36:4)",3189886.13057085,"IR"
"Beverages","pHILIC_785.6497_5.6",-0.305079831629239,0.0127450074496882,0.0414212742114868,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638,"IR"
"Beverages","pHILIC_740.522_4.4",-0.297655322452421,0.0152136104620359,0.0485113239261144,"740.522_4.4","PC(33:4)",NA,NA,NA,NA,"-0.655647531","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PC(33:4)",1396459.05666167,"IR"
"Bread_Products","nHILIC_247.057_11.8",-0.746788740889193,6.53869716732388e-05,0.00552519910638868,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172,"IS"
"Bread_Products","pRPLC_277.0384_5.1",-0.749072498506591,6.03502069751044e-05,0.00552519910638868,"277.0384_5.1","Dihydroferulic acid",NA,NA,NA,NA,"2.70466605368801|3.44210826679891","pRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Dihydroferulic acid",41240.1928245056,"IS"
"Bread_Products","pHILIC_742.5724_5.1",-0.71367425543692,0.000191853183872749,0.0108077293581649,"742.5724_5.1","PC(P-34:2)",NA,NA,NA,NA,"-2.85939959","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(P-34:2)",2459365.77942056,"IS"
"Bread_Products","pRPLC_706.4648_11.2",-0.690836679262938,0.000371474001548713,0.0156947765654331,"706.4648_11.2","PS(30:1)",NA,NA,NA,NA,"-0.799357840943465|-0.799357840943465|-0.799357840943465|-0.799357840943465|-4.15811713242703","pRPLC",1e+05,"[M+H]+","YES","Y",NA,NA,"PS(30:1)",195700.053012678,"IS"
"Bread_Products","pHILIC_758.5668_5.1",-0.63945213287148,0.00135408053787596,0.0326913729858626,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157,"IS"
"Bread_Products","pHILIC_772.5828_5.1",-0.649729042149772,0.00106529073012764,0.0326913729858626,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437,"IS"
"Bread_Products","pHILIC_786.5972_5.1",-0.63945213287148,0.00135408053787596,0.0326913729858626,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643,"IS"
"Bread_Products","nHILIC_217.0651_5",0.617756435506198,0.0021871181618456,0.0379045853324032,"217.0651_5","Cys-Pro or Pro-Cys",NA,NA,NA,NA,"-0.609953447563239|-0.609953447563239|3.47380534854027","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Cys-Pro or Pro-Cys",1815250.46724771,"IS"
"Bread_Products","pRPLC_153.0658_1.2",0.612047041462702,0.00246716235891382,0.0379045853324032,"153.0658_1.2","N1-Methyl-2-pyridone-5-carboxamide","C05842","HMDB04193",NA,NA,"-0.378209652","pRPLC",4e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide",478368.264341488,"IS"
"Bread_Products","pHILIC_746.5694_5.1",-0.6154726778888,0.00229573114513548,0.0379045853324032,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469,"IS"
"Bread_Products","pHILIC_816.5884_5",-0.612047041462702,0.00246716235891382,0.0379045853324032,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332,"IS"
"Bread_Products","nHILIC_235.0723_6.5",-0.597202616949614,0.00334006758152531,0.0470392851064815,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424,"IS"
"Bread_Products","nRPLC_383.1535_7.6",-0.632441859559896,1.22459929006436e-08,2.06957280020877e-06,"383.1535_7.6","16a-hydroxy DHEA 3-sulfate",NA,NA,NA,NA,"0.314144509983391|0.728163869219615","nRPLC",7e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate",815468.043891356,"IR"
"Bread_Products","pRPLC_265.1184_2.6",-0.59346111277112,1.50860854234442e-07,1.27477421828103e-05,"265.1184_2.6","Alpha-N-Phenylacetyl-L-glutamine","C04148","HMDB06344",NA,"HMDB","0.427812354","pRPLC",8e+05,"[M+H]+","YES","Y","Peptide","Acetylated Peptides","Alpha-N-Phenylacetyl-L-glutamine",898568.987267584,"IR"
"Bread_Products","nRPLC_409.3322_11.2",0.518842042593807,8.07918346828198e-06,0.000341345501534914,"409.3322_11.2","MG(22:2)",NA,"HMDB11553",NA,"HMDB","-0.316713371","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(22:2)",23693.7044724771,"IR"
"Bread_Products","pRPLC_676.417_10.7",0.522227044636087,6.88070532889094e-06,0.000341345501534914,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863,"IR"
"Bread_Products","nRPLC_283.0822_2.4",-0.513370687091505,1.04355697935156e-05,0.000352722259020828,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111,"IR"
"Bread_Products","nRPLC_377.2696_10.5",0.496275362311938,2.25798568115432e-05,0.000635999300191799,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673,"IR"
"Bread_Products","pHILIC_178.0532_7.5",0.492081366070874,2.71175679206643e-05,0.000654695568370323,"178.0532_7.5","Alliin","C08265","HMDB33592",NA,NA,"-0.248031697","pHILIC",60000,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Alliin",115227.594807238,"IR"
"Bread_Products","nRPLC_439.3792_11.1",0.47172877517515,6.37933674185457e-05,0.00134763488671678,"439.3792_11.1","MG(24:1)",NA,"HMDB11559",NA,"HMDB","-0.182003771","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:1)",48871.7068565036,"IR"
"Bread_Products","nHILIC_835.537_5.2",0.454803764963748,0.000124843090013304,0.00234427580136093,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417,"IR"
"Bread_Products","pHILIC_189.1345_14.4",0.431747430298404,0.000295008595225007,0.00498564525930262,"189.1345_14.4","Homoarginine","C01924","HMDB00670",NA,NA,"-0.562257817","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","Homoarginine",1298649.91589119,"IR"
"Bread_Products","nHILIC_133.0506_2.3",0.427957931156732,0.000337843145859878,0.00519049924093813,"133.0506_2.3","2,3-Dihydroxyvaleric acid","C04039","HMDB00421","26386-47-0","HMDB","-0.214892254","nHILIC",70000,"[M-H]-","YES","Y","Cofactors and Vitamins","Pantothenate and CoA Metabolism","2,3-Dihydroxyvaleric acid",362197.295723164,"IR"
"Bread_Products","nRPLC_369.1741_9.5",-0.424338746583224,0.000383981289338191,0.00540773649151285,"369.1741_9.5","Androsterone sulfate",NA,"HMDB02759","2479-86-9","HMDB","-0.0398723458189992|-0.0398723458189992|-0.0398723458189992|0.510012145841384","nRPLC",6e+06,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone sulfate",7676563.60608563,"IR"
"Bread_Products","nHILIC_128.0352_7.6",-0.419271888180314,0.000458254684349339,0.00595731089654141,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877,"IR"
"Bread_Products","pHILIC_229.1181_10.9",0.416930062868045,0.000496817948898438,0.00599730238313115,"229.1181_10.9","pro-hydroxy-pro",NA,"HMDB06695",NA,NA,"-0.819820822","pHILIC",3e+05,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pro-hydroxy-pro",307135.236847706,"IR"
"Bread_Products","nHILIC_224.0617_4.8",-0.399749580804395,0.00088309755083588,0.00994956573941758,"224.0617_4.8","Androstenediol (3beta,17beta) disulfate","C04295","HMDB03818",NA,NA,"4.106181136","nHILIC",2e+06,"[M-H]2-","YES","Y","Lipid","Androgenic Steroids","Androstenediol (3beta,17beta) disulfate",2293139.04003664,"IR"
"Bread_Products","nRPLC_514.2838_9.6",-0.395981370983743,0.000997804434546195,0.0105393093398942,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107,"IR"
"Bread_Products","nHILIC_181.0367_6.8",-0.393235048572082,0.00108970901123884,0.0107427225132339,"181.0367_6.8","1-Methyluric acid","C16359","HMDB03099","708-79-2","HMDB","-0.055360249","nHILIC",9e+05,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","1-Methyluric acid",1132694.65653544,"IR"
"Bread_Products","pHILIC_778.5358_5.1",0.389999071776946,0.00120776170267127,0.0107427225132339,"778.5358_5.1","PC(36:6)",NA,NA,NA,NA,"-3.003008816","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(36:6)",181056.080780301,"IR"
"Bread_Products","nRPLC_172.9914_0.9",0.390105518382049,0.00120370193130765,0.0107427225132339,"172.9914_0.9","Phenol sulphate","C00850","HMDB60015",NA,"HMDB","0.003620717","nRPLC",1e+06,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Phenol sulphate",2244594.12642679,"IR"
"Bread_Products","pHILIC_722.5093_4.2",-0.385208974547304,0.00140373785691813,0.0118615848909582,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595,"IR"
"Bread_Products","pHILIC_247.1437_5.3",0.383463250223612,0.00148198871504617,0.011926480611562,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137,"IR"
"Bread_Products","pRPLC_313.1548_3.5",0.379524725834795,0.00167312168569513,0.0128526165855671,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431,"IR"
"Bread_Products","pRPLC_706.4648_11.2",0.374819785889236,0.00193027346095184,0.0141833136913418,"706.4648_11.2","PS(30:1)",NA,NA,NA,NA,"-0.799357840943465|-0.799357840943465|-0.799357840943465|-0.799357840943465|-4.15811713242703","pRPLC",1e+05,"[M+H]+","YES","Y",NA,NA,"PS(30:1)",195700.053012678,"IR"
"Bread_Products","nRPLC_149.0607_4.6",-0.372839879034317,0.00204868878657691,0.0144261835388124,"149.0607_4.6","3-Phenylpropionate (hydrocinnamate)","C05629","HMDB00764",NA,NA,"-0.66345932","nRPLC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","3-Phenylpropionate (hydrocinnamate)",89773.7479554638,"IR"
"Bread_Products","nHILIC_481.244_5.2",-0.362578426302373,0.00277298522500663,0.0176595003109528,"481.244_5.2","11-beta-Hydroxyandrosterone-3-glucuronide",NA,"HMDB10351",NA,"HMDB","-0.627917462","nHILIC",70000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","11-beta-Hydroxyandrosterone-3-glucuronide",74266.6266585525,"IR"
"Bread_Products","pHILIC_732.5525_5.1",0.362876476796662,0.00274908592869258,0.0176595003109528,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876,"IR"
"Bread_Products","nRPLC_495.2962_9.1",-0.361982325313795,0.00282134028636524,0.0176595003109528,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556,"IR"
"Bread_Products","nHILIC_512.2684_5.7",-0.354360748388409,0.00350927161833851,0.0204752262034683,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317,"IR"
"Bread_Products","pHILIC_731.6033_5.7",0.354318169746368,0.0035135003544413,0.0204752262034683,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591,"IR"
"Bread_Products","nRPLC_351.254_10.3",0.346164359795466,0.00441173686350176,0.0242315267906805,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176,"IR"
"Bread_Products","pHILIC_738.5049_3.9",-0.345717284054033,0.00446639437826177,0.0242315267906805,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159,"IR"
"Bread_Products","nRPLC_498.2892_10.3",-0.344737975287084,0.00458821809054306,0.0242315267906805,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625,"IR"
"Bread_Products","nRPLC_327.2538_10.5",0.324406673712381,0.00787406089446846,0.0391387144460344,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985,"IR"
"Bread_Products","pRPLC_647.5116_11.7",0.324640856243608,0.00782678352919129,0.0391387144460344,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851,"IR"
"Bread_Products","nHILIC_247.057_11.8",0.321383590127451,0.00850716377576645,0.0400664541975665,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172,"IR"
"Bread_Products","pRPLC_277.0384_5.1",-0.321255854201327,0.00853486598291357,0.0400664541975665,"277.0384_5.1","Dihydroferulic acid",NA,NA,NA,NA,"2.70466605368801|3.44210826679891","pRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Dihydroferulic acid",41240.1928245056,"IR"
"Bread_Products","nRPLC_464.3015_8.8",-0.314741321969014,0.0100562125284308,0.044723682034337,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264,"IR"
"Bread_Products","pHILIC_790.5707_2",0.315507737525757,0.00986578257411005,0.044723682034337,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017,"IR"
"Bread_Products","pHILIC_160.0967_7.5",-0.310973112148362,0.0110396914807674,0.0475215855837226,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655,"IR"
"Bread_Products","pRPLC_730.4663_11.3",0.30920609850365,0.0115289053782996,0.0475215855837226,"730.4663_11.3","PS(32:3)",NA,NA,NA,NA,"1.283261944","pRPLC",50000,"[M+H]+","YES","Y",NA,NA,"PS(32:3)",88801.3255105558,"IR"
"Bread_Products","pHILIC_785.6497_5.6",0.309589306282021,0.0114212448908819,0.0475215855837226,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638,"IR"
"Cereals_Grains","nRPLC_283.0822_2.4",-0.726511905526799,0.000128697676842123,0.0217499073863187,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111,"IS"
"Cereals_Grains","nRPLC_203.002_1.9",0.647651211508078,0.00111900987699034,0.0299101096198836,"203.002_1.9","4-Methylcatechol sulfate",NA,NA,NA,NA,"0.176188064","nRPLC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","4-Methylcatechol sulfate",390287.42294474,"IS"
"Cereals_Grains","pHILIC_583.2539_5.3",-0.643304559081849,0.00123888028011352,0.0299101096198836,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169,"IS"
"Cereals_Grains","pHILIC_189.1345_14.4",0.64951406254789,0.00107074481035337,0.0299101096198836,"189.1345_14.4","Homoarginine","C01924","HMDB00670",NA,NA,"-0.562257817","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","Homoarginine",1298649.91589119,"IS"
"Cereals_Grains","nHILIC_194.0458_4.6",-0.652618814280911,0.000994241566108608,0.0299101096198836,"194.0458_4.6","Hydroxyhippurate",NA,NA,NA,NA,"-0.398768376","nHILIC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Hydroxyhippurate",1233088.00717227,"IS"
"Cereals_Grains","nRPLC_299.2228_9.3",-0.692359636463573,0.000356111440201957,0.0299101096198836,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869,"IS"
"Cereals_Grains","nRPLC_351.254_10.3",-0.64640931081487,0.00115220513628143,0.0299101096198836,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176,"IS"
"Cereals_Grains","nHILIC_512.2684_5.7",-0.61163609140504,0.00248843399200198,0.0300389531891668,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317,"IS"
"Cereals_Grains","pHILIC_309.1649_15.6",0.612257041751644,0.00245635159735689,0.0300389531891668,"309.1649_15.6","Fructoselysine","C16488",NA,NA,NA,"-2.372591014","pHILIC",3e+05,"[M+H]+","YES","Y","Carbohydrate","Pentose Metabolism","Fructoselysine",352298.913520897,"IS"
"Cereals_Grains","nRPLC_153.0193_2.1",0.615361793484665,0.0023011184297231,0.0300389531891668,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998,"IS"
