"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_carb_cal","genus_Anaerotruncus",-0.769585253456221,0.00560961171356216,0.0244783056591803,0.0299179291389983
"percent_carb_cal","genus_Anaerovorax",0.861751152073733,0.000648831728002228,0.0062287845888214,0.00541189480668089
"percent_carb_cal","genus_Bacteroides",-0.179723502304147,0.596956692109803,0.716348030531763,0.751996942177439
"percent_carb_cal","genus_Barnesiella",-0.299539170506912,0.370854803610462,0.603424765196683,0.55595440211256
"percent_carb_cal","genus_Bilophila",-0.0967741935483871,0.777133944482347,0.847782484889833,0.901517900028769
"percent_carb_cal","genus_Blautia",-0.188940092165899,0.57794427395287,0.716348030531763,0.747478511914642
"percent_carb_cal","genus_Butyricicoccus",-0.576036866359447,0.0636452330148062,0.210687667911083,0.165725151268851
"percent_carb_cal","genus_Butyricimonas",0,1,1,1
"percent_carb_cal","genus_Clostridium.IV",0.225806451612903,0.504374607997625,0.686961511379393,0.682696995342355
"percent_carb_cal","genus_Clostridium.XI",0.142857142857143,0.675197400608702,0.745045407568223,0.818538092517769
"percent_carb_cal","genus_Clostridium.XVIII",-0.566820276497696,0.0690245554104987,0.210922314258864,0.170981956148304
"percent_carb_cal","genus_Clostridium.XlVa",-0.235023041474654,0.486646472628017,0.686961511379393,0.665964833978308
"percent_carb_cal","genus_Clostridium.XlVb",0.142857142857143,0.675197400608702,0.745045407568223,0.818538092517769
"percent_carb_cal","genus_Clostridium.sensu.stricto",0.299539170506912,0.370854803610462,0.603424765196683,0.55595440211256
"percent_carb_cal","genus_Collinsella",-0.354838709677419,0.284266265327246,0.514897386253125,0.464913776272911
"percent_carb_cal","genus_Coprococcus",-0.815668202764977,0.0022073740389609,0.0151362791243033,0.0141986335148332
"percent_carb_cal","genus_Dorea",-0.539170506912442,0.0869747365370076,0.238559277358649,0.201790907204877
"percent_carb_cal","genus_Eggerthella",0,1,1,1
"percent_carb_cal","genus_Erysipelotrichaceae_incertae_sedis",-0.852534562211981,0.000855478407485801,0.00746599337442154,0.00675881077218596
"percent_carb_cal","genus_Faecalibacterium",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,1.47956024438322e-05
"percent_carb_cal","genus_Flavonifractor",-0.465437788018433,0.149110305820246,0.357864733968591,0.298925624906782
"percent_carb_cal","genus_Holdemania",0.0230414746543779,0.946387835316862,0.966523746706582,1
"percent_carb_cal","genus_Lachnospiracea_incertae_sedis",-0.419354838709677,0.199179495047554,0.444679802896865,0.360649562562973
"percent_carb_cal","genus_Odoribacter",0.797235023041475,0.00329454631145334,0.0205288703675407,0.0199318093135251
