"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"TotSolFib","genus_unclassified_Ruminococcaceae",-0.449593642766841,0.000574154975443512,0.00514941034438271,0.0069554774168014
"SolFib","phylum_Actinobacteria",-0.0355065920173379,0.796903344151579,0.832711913760116,0.88909367821657
"SolFib","phylum_Bacteroidetes",0.0791403286978508,0.56573670424812,0.733928697402967,0.732248372224481
"SolFib","phylum_Firmicutes",-0.316525194148456,0.018553455197197,0.0848157951871861,0.0806119463230907
"SolFib","phylum_Proteobacteria",0.0830413581361748,0.546676136978973,0.733928697402967,0.722276859244096
"SolFib","phylum_Verrucomicrobia",0.233230991511649,0.0865874291291158,0.213907571020674,0.220609333705028
"SolFib","phylum_unclassified_Bacteria",0.0363643035733222,0.79210534901823,0.832711913760116,0.886434300323766
"SolFib","class_Actinobacteria",-0.0355065920173379,0.796903344151579,0.832711913760116,0.88909367821657
"SolFib","class_Bacilli",0.125013545241105,0.363136460903655,0.616316515576756,0.560321426764498
"SolFib","class_Bacteroidia",0.0791403286978508,0.56573670424812,0.733928697402967,0.732248372224481
"SolFib","class_Betaproteobacteria",0.0371119899020164,0.787929053233188,0.832711913760116,0.885998309956537
"SolFib","class_Clostridia",-0.273541629040997,0.0433041839927817,0.159892371665656,0.14033865487597
"SolFib","class_Deltaproteobacteria",0.473022520238908,0.00026533141463692,0.00311706576837263,0.00404193484333129
"SolFib","class_Erysipelotrichia",-0.111576666064656,0.417362541845646,0.635981016145746,0.60724638630559
"SolFib","class_Gammaproteobacteria",0.092681982467195,0.500940161340649,0.696960224473946,0.683503228989333
"SolFib","class_Negativicutes",0.176593823370056,0.197141933094781,0.411426642980413,0.380265947924066
"SolFib","class_Verrucomicrobiae",0.233230991511649,0.0865874291291158,0.213907571020674,0.220609333705028
"SolFib","class_unclassified_Bacteria",0.0363643035733222,0.79210534901823,0.832711913760116,0.886434300323766
"SolFib","class_unclassified_Firmicutes",-0.63915477695503,1.50589834855613e-07,3.61415603653472e-06,2.39437837420425e-05
"SolFib","order_Bacteroidales",0.0791403286978508,0.56573670424812,0.733928697402967,0.732248372224481
"SolFib","order_Burkholderiales",0.0371119899020164,0.787929053233188,0.832711913760116,0.885998309956537
"SolFib","order_Clostridiales",-0.273541629040997,0.0433041839927817,0.159892371665656,0.14033865487597
"SolFib","order_Coriobacteriales",-0.0385407260249232,0.779965209942988,0.832711913760116,0.881488891201671
"SolFib","order_Desulfovibrionales",0.473022520238908,0.00026533141463692,0.00311706576837263,0.00404193484333129
"SolFib","order_Enterobacteriales",-0.456469607876653,0.000460378256424555,0.00401784660152339,0.00603712517703127
"SolFib","order_Erysipelotrichales",-0.111576666064656,0.417362541845646,0.635981016145746,0.60724638630559
"SolFib","order_Lactobacillales",0.108903738486545,0.428676177033956,0.643014265550935,0.618753018084757
"SolFib","order_Selenomonadales",0.176593823370056,0.197141933094781,0.411426642980413,0.380265947924066
"SolFib","order_Verrucomicrobiales",0.233230991511649,0.0865874291291158,0.213907571020674,0.220609333705028
"SolFib","order_unclassified_Bacteria",0.0363643035733222,0.79210534901823,0.832711913760116,0.886434300323766
"SolFib","order_unclassified_Firmicutes",-0.63915477695503,1.50589834855613e-07,3.61415603653472e-06,2.39437837420425e-05
"SolFib","family_Acidaminococcaceae",-0.16103086469353,0.240198660190195,0.48039732038039,0.429571452740847
"SolFib","family_Bacteroidaceae",-0.0317500451508037,0.818002992012655,0.835407310991648,0.89843565973792
"SolFib","family_Clostridiaceae.1",-0.289214171414984,0.0322253793628821,0.128901517451528,0.116285624254145
"SolFib","family_Clostridiales_Incertae.Sedis.XIII",0.0828238756873387,0.547730577606204,0.733928697402967,0.722301222280234
"SolFib","family_Coriobacteriaceae",-0.0385407260249232,0.779965209942988,0.832711913760116,0.881488891201671
"SolFib","family_Desulfovibrionaceae",0.473022520238908,0.00026533141463692,0.00311706576837263,0.00404193484333129
"SolFib","family_Enterobacteriaceae",-0.456469607876653,0.000460378256424555,0.00401784660152339,0.00603712517703127
"SolFib","family_Erysipelotrichaceae",-0.111576666064656,0.417362541845646,0.635981016145746,0.60724638630559
"SolFib","family_Lachnospiraceae",-0.218782734332671,0.108542886250451,0.254149197074226,0.257707048643161
"SolFib","family_Peptostreptococcaceae",-0.257576304858226,0.0576259611410791,0.184403075651453,0.172572625241795
"SolFib","family_Porphyromonadaceae",0.0569622539281199,0.679550914576085,0.832711913760116,0.816460378064615
"SolFib","family_Prevotellaceae",0.240021672385768,0.0775528429855767,0.213907571020674,0.206807581294871
"SolFib","family_Rikenellaceae",0.149286617301788,0.276674889043797,0.520799791141266,0.470338067308667
"SolFib","family_Ruminococcaceae",-0.225790139064475,0.0974134422301591,0.233792261352382,0.238517610234384
"SolFib","family_Streptococcaceae",0.121401480946361,0.377274231718748,0.624453900775858,0.571641242103927
"SolFib","family_Sutterellaceae",-0.0957973566019918,0.4865938135262,0.686955972036989,0.669494138242647
"SolFib","family_Veillonellaceae",0.23300626325411,0.0868999507271489,0.213907571020674,0.221184066683208
"SolFib","family_Verrucomicrobiaceae",0.233230991511649,0.0865874291291158,0.213907571020674,0.220609333705028
"SolFib","family_unclassified_Bacteria",0.0363643035733222,0.79210534901823,0.832711913760116,0.886434300323766
"SolFib","family_unclassified_Clostridiales",0.0478598519053639,0.728602903040754,0.832711913760116,0.850454592950529
"SolFib","family_unclassified_Firmicutes",-0.63915477695503,1.50589834855613e-07,3.61415603653472e-06,2.39437837420425e-05
"SolFib","genus_Akkermansia",0.233230991511649,0.0865874291291158,0.213907571020674,0.220609333705028
"SolFib","genus_Alistipes",0.149286617301788,0.276674889043797,0.520799791141266,0.470338067308667
"SolFib","genus_Anaerotruncus",-0.096662880769439,0.482646714425257,0.686955972036989,0.665322807639042
"SolFib","genus_Anaerovorax",-0.413858229073925,0.00168438068809543,0.0124385035428586,0.0151342530514662
"SolFib","genus_Bacteroides",-0.0317500451508037,0.818002992012655,0.835407310991648,0.89843565973792
"SolFib","genus_Barnesiella",-0.15135917647494,0.26998504697738,0.520799791141266,0.463143600479066
"SolFib","genus_Bilophila",0.394744734270934,0.00285990100871799,0.0183033664557952,0.0219231925542493
"SolFib","genus_Blautia",0.243705977966408,0.0729729755482558,0.213907571020674,0.199188036260475
"SolFib","genus_Butyricicoccus",0.250063211125158,0.065578234820034,0.203080985249138,0.186820861570175
