"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"SugAdd","nHILIC_202.1197_13.3",0.490211818305631,0.105676455808623,0.714372841266291,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"SugAdd","nRPLC_375.254_10.2",0.492789875847207,0.103577277649793,0.714372841266291,"375.254_10.2","MG(20:5)",NA,"HMDB11550",NA,"HMDB","-0.211661429","nRPLC",30000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:5)",31417.6743969735
"Alcohol","nRPLC_299.2228_9.3",0.369343603608761,0.237377015373633,0.716369921395428,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"Biot","nRPLC_117.0557_0.6",0.367114500266546,0.240439716180883,0.717622177054533,"117.0557_0.6","L-_-Hydroxyisovaleric acid",NA,"HMDB00407",NA,NA,"-0.120156208","nRPLC",7e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","L-_-Hydroxyisovaleric acid",785823.79617737
"Biot","pHILIC_247.1437_5.3",-0.365957724698076,0.24203824906573,0.717622177054533,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137
"Chol","pRPLC_295.1292_1.3",-0.438723615033212,0.153648469714715,0.717933182744975,"295.1292_1.3","gamma-glutamylphenylalanine",NA,"HMDB00594",NA,NA,"1.184216396","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylphenylalanine",37003.5866857085
"Chol","nRPLC_153.0193_2.1",-0.43537265222045,0.157180637642391,0.717933182744975,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Fe","pHILIC_104.0705_8.1",-0.479266871932158,0.114903064890505,0.719208072833162,"104.0705_8.1","2-Aminobutyrate","C02261","HMDB00650",NA,NA,"-1.053110896","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Glutathione Metabolism","2-Aminobutyrate",184792.635611111
"Alcohol","pHILIC_810.597_4.8",0.365555338960603,0.242595768895663,0.719275174445035,"810.597_4.8","PC(38:4)",NA,NA,NA,NA,"-4.613671478","pHILIC",2e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:4)",1724235106.30725
"Alcohol","nRPLC_153.0193_2.1",-0.362394015598047,0.247002253159018,0.719713461790933,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"VitD_IU","nRPLC_230.9968_4.1",0.551064884954338,0.0633079544385936,0.72035972126207,"230.9968_4.1","methyl-4-hydroxybenzoate sulfate",NA,NA,NA,NA,"-0.339123346","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",91039.7637821203
"VitD_IU","nRPLC_351.254_10.3",-0.55380742193494,0.0617349475567804,0.72035972126207,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176
"VitD_IU","pHILIC_778.5358_5.1",-0.549980925570236,0.0639372533664559,0.72035972126207,"778.5358_5.1","PC(36:6)",NA,NA,NA,NA,"-3.003008816","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(36:6)",181056.080780301
"VitB2","nHILIC_188.9862_0.9",0.500446911211077,0.0975070387573705,0.720930693838274,"188.9862_0.9","Catechol sulfate",NA,"HMDB59724",NA,"HMDB","-0.599978483","nHILIC",6e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Catechol sulfate",5265869.67064882
"VitB2","nRPLC_391.2856_9.8",-0.434755356688602,0.157836897467551,0.720930693838274,"391.2856_9.8","Chenodeoxycholic Acid",NA,"HMDB0000518",NA,"HMDB","0.561396883","nRPLC",5e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic Acid",653486.691555401
"VitB2","nRPLC_415.3217_11.4",-0.45795793045253,0.134356434967919,0.720930693838274,"415.3217_11.4","Dihydroxyvitamin D3",NA,"HMDB00430",NA,"HMDB","-0.048038933","nRPLC",3e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Vitamin D Metabolism","Dihydroxyvitamin D3",352330.728501529
"VitB2","nRPLC_464.3015_8.8",-0.489722048796387,0.106078424495945,0.720930693838274,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264
"VitB2","nHILIC_132.0302_8.3",0.514384962242339,0.0870791259761834,0.720930693838274,"132.0302_8.3","Iminodiacetate (IDA)","C19911","HMDB11753",NA,NA,"-0.208339785","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","Iminodiacetate (IDA)",100900.516711519
"VitB2","nHILIC_302.1148_6.5",0.436313859839394,0.15618336627591,0.720930693838274,"302.1148_6.5","Indoleacetyl glutamine",NA,"HMDB13240","4/3/99","HMDB","0.573871095107597|-3.83822583965149|0.573871095107597","nHILIC",70000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","Indoleacetyl glutamine",94788.7329473394
"VitB2","nHILIC_274.1407_12.3",-0.440537184382227,0.151758141080999,0.720930693838274,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846
"VitB2","pRPLC_153.0658_1.2",0.435507307276347,0.157037714063724,0.720930693838274,"153.0658_1.2","N1-Methyl-2-pyridone-5-carboxamide","C05842","HMDB04193",NA,NA,"-0.378209652","pRPLC",4e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide",478368.264341488
"VitB2","pHILIC_810.597_4.8",0.487692752616495,0.107754764576646,0.720930693838274,"810.597_4.8","PC(38:4)",NA,NA,NA,NA,"-4.613671478","pHILIC",2e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:4)",1724235106.30725
"VitB2","pHILIC_834.5972_4.7",0.455987364944566,0.136256569245746,0.720930693838274,"834.5972_4.7","PC(40:6)",NA,NA,NA,NA,"-4.240911406","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PC(40:6)",1033180905.05287
"VitB2","pHILIC_850.6644_5",-0.451037589443488,0.141105931384441,0.720930693838274,"850.6644_5","PC(P-42:5)",NA,NA,NA,NA,"-4.732279534","pHILIC",3e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-42:5)",744638.653751529
"VitB2","nHILIC_716.5258_4.7",-0.441924459315565,0.150322231102872,0.720930693838274,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835
"VitB2","pHILIC_716.5208_3.9",-0.493715838503222,0.102830153351537,0.720930693838274,"716.5208_3.9","PE(34:2)",NA,NA,NA,NA,"-2.354757741","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(34:2)",1036554.92362895
"VitB2","nHILIC_700.5312_4.5",0.474615881987876,0.118979716399704,0.720930693838274,"700.5312_4.5","PE(P-34:1)",NA,NA,NA,NA,"3.620182032","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(P-34:1)",90648.3953498471
"VitB2","pHILIC_724.5254_4.4",0.455223763746691,0.136997532693855,0.720930693838274,"724.5254_4.4","PE(P-36:4)",NA,NA,NA,NA,"-2.99956413","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-36:4)",3189886.13057085
"VitB2","pHILIC_722.5093_4.2",0.458560012856935,0.133779320318865,0.720930693838274,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595
"VitB2","pRPLC_706.4648_11.2",-0.45253889837972,0.139623490602477,0.720930693838274,"706.4648_11.2","PS(30:1)",NA,NA,NA,NA,"-0.799357840943465|-0.799357840943465|-0.799357840943465|-0.799357840943465|-4.15811713242703","pRPLC",1e+05,"[M+H]+","YES","Y",NA,NA,"PS(30:1)",195700.053012678
"VitB2","pRPLC_382.2719_9.6",0.496719750098334,0.100431191453586,0.720930693838274,"382.2719_9.6","Sphinganine 1-phosphate","C01120","HMDB01383","19794-97-9","HMDB","0.551042475","pRPLC",40000,"[M+H]+","YES","Y","Lipid","Sphingolipid Metabolism","Sphinganine 1-phosphate",52742.9095773293
"VitD_IU","pHILIC_754.5367_5.1",-0.542632658142008,0.0683178634699529,0.721607432901378,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"K","nHILIC_128.0352_7.6",-0.434528220428394,0.158078808560622,0.722035639101222,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Moly","nRPLC_395.1897_10",-0.27342543492874,0.389836598816929,0.723982254945726,"395.1897_10","Pregnenolone sulfate",NA,"HMDB00774","1247-64-9","HMDB","-0.163615583","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnenolone sulfate",207310.860395107
"Mn","nHILIC_835.537_5.2",-0.290379856372431,0.359878430866555,0.724041128767235,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417
"Alcohol","nRPLC_367.1585_8.9",-0.35528576985293,0.257080875975535,0.724555798354994,"367.1585_8.9","Dehydroisoandrosterone sulfate (DHEA-S)","C04555","HMDB01032",NA,NA,"0.095891584","nRPLC",1e+07,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Dehydroisoandrosterone sulfate (DHEA-S)",15133287.4245668
"Alcohol","nHILIC_121.0505_3.5",-0.355175736074068,0.257238744978104,0.724555798354994,"121.0505_3.5","Erythritol|D-Threitol","C00503|C16884","HMDB02994|HMDB04136","149-32-6|2418-52-2","HMDB","-1.05530348","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Erythritol|D-Threitol",153641.057403062
"Chln","pHILIC_772.5828_5.1",-0.46389313423315,0.128737582980263,0.725221717455484,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437
"Chol","nRPLC_383.1535_7.6",0.414157809691745,0.180737619361724,0.7256655090578,"383.1535_7.6","16a-hydroxy DHEA 3-sulfate",NA,NA,NA,NA,"0.314144509983391|0.728163869219615","nRPLC",7e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate",815468.043891356
"Chol","nHILIC_128.0352_7.6",0.412170741187659,0.183050484783056,0.7256655090578,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Chol","nRPLC_369.1741_9.5",-0.394877989455173,0.203954224196926,0.7256655090578,"369.1741_9.5","Androsterone sulfate",NA,"HMDB02759","2479-86-9","HMDB","-0.0398723458189992|-0.0398723458189992|-0.0398723458189992|0.510012145841384","nRPLC",6e+06,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone sulfate",7676563.60608563
"Chol","pHILIC_160.0967_7.5",-0.391735240861823,0.207903106822169,0.7256655090578,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655
"Chol","pRPLC_169.0971_1.6",-0.42912588919674,0.163902095614186,0.7256655090578,"169.0971_1.6","Cyclo(ala-pro)",NA,NA,NA,NA,"-0.47593602","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Dipeptide","Cyclo(ala-pro)",44332.49660316
"Chol","nHILIC_103.04_4.6",0.413890946548351,0.181047172325403,0.7256655090578,"103.04_4.6","Hydroxybutyric acid",NA,NA,NA,NA,"-0.616277523","nHILIC",8e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Hydroxybutyric acid",8691325.38358818
"Chol","nHILIC_302.1148_6.5",0.378878025871883,0.224539782317274,0.7256655090578,"302.1148_6.5","Indoleacetyl glutamine",NA,"HMDB13240","4/3/99","HMDB","0.573871095107597|-3.83822583965149|0.573871095107597","nHILIC",70000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","Indoleacetyl glutamine",94788.7329473394
"Chol","nRPLC_299.2228_9.3",0.395456100850633,0.203232853092253,0.7256655090578,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"Chol","nRPLC_385.332_10.8",-0.423860674523966,0.169706414534968,0.7256655090578,"385.332_10.8","MG(20:0)",NA,"HMDB11542",NA,"HMDB","-0.854067958","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:0)",18392.7279658512
"Chol","nRPLC_375.254_10.2",-0.378361293295293,0.225224598998166,0.7256655090578,"375.254_10.2","MG(20:5)",NA,"HMDB11550",NA,"HMDB","-0.211661429","nRPLC",30000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:5)",31417.6743969735
"Chol","pHILIC_786.5972_5.1",-0.389139669021091,0.211199299999092,0.7256655090578,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643
"Chol","pHILIC_790.5707_2",0.379975404595955,0.223089595493388,0.7256655090578,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017
"Chol","pRPLC_313.1548_3.5",0.397940911138246,0.200150075269484,0.7256655090578,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431
"Chol","nRPLC_495.2962_9.1",-0.404265076257707,0.192434050109997,0.7256655090578,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556
"Chol","pRPLC_704.4472_10.9",-0.396068384836573,0.202470544676046,0.7256655090578,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519
"Chol","nHILIC_111.0199_3.4",0.376594483785479,0.227575573846529,0.7256655090578,"111.0199_3.4","Uracil","C00106","HMDB00300","66-22-8","HMDB","-0.869271189","nHILIC",80000,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Uracil",86078.9332517839
"Se","nHILIC_969.5442_9.2",-0.410387122159277,0.185142151802726,0.727651712899085,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428
"Fluor","nRPLC_263.1289_6.8",-0.623731408678358,0.0302091298007067,0.72933470518849,"263.1289_6.8","gamma-CEHC",NA,"HMDB01931",NA,NA,"0.079019845","nRPLC",10000,"[M-H]-","YES","Y","Cofactors and Vitamins","Tocopherol Metabolism","gamma-CEHC",50145.7769269185
"SugAdd","nHILIC_181.0367_6.8",0.456517130921082,0.135744037217377,0.729906472951982,"181.0367_6.8","1-Methyluric acid","C16359","HMDB03099","708-79-2","HMDB","-0.055360249","nHILIC",9e+05,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","1-Methyluric acid",1132694.65653544
"SugAdd","nHILIC_133.0506_2.3",-0.460040718241301,0.132366872046718,0.729906472951982,"133.0506_2.3","2,3-Dihydroxyvaleric acid","C04039","HMDB00421","26386-47-0","HMDB","-0.214892254","nHILIC",70000,"[M-H]-","YES","Y","Cofactors and Vitamins","Pantothenate and CoA Metabolism","2,3-Dihydroxyvaleric acid",362197.295723164
"SugAdd","nHILIC_197.0679_1.4",0.435348160921083,0.157206641727194,0.729906472951982,"197.0679_1.4","5-Acetylamino-6-amino-3-methyluracil","C16366","HMDB04400",NA,NA,"-0.556384702","nHILIC",2e+06,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","5-Acetylamino-6-amino-3-methyluracil",2311093.17950897
"SugAdd","nRPLC_407.2804_9.2",-0.453520163556297,0.138660015828602,0.729906472951982,"407.2804_9.2","Cholic Acid",NA,"HMDB0000619",NA,"HMDB","0.258665655","nRPLC",90000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Cholic Acid",368133.99660659
"SugAdd","pHILIC_309.1649_15.6",-0.449819988312754,0.142315658211573,0.729906472951982,"309.1649_15.6","Fructoselysine","C16488",NA,NA,NA,"-2.372591014","pHILIC",3e+05,"[M+H]+","YES","Y","Carbohydrate","Pentose Metabolism","Fructoselysine",352298.913520897
"SugAdd","nRPLC_315.2541_9.4",0.436133345029035,0.156374320480249,0.729906472951982,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.1675015291
"SugAdd","nRPLC_355.2852_11",0.449773277272258,0.142362199826478,0.729906472951982,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735
"SugAdd","pRPLC_153.0658_1.2",0.479380904824623,0.114804288211719,0.729906472951982,"153.0658_1.2","N1-Methyl-2-pyridone-5-carboxamide","C05842","HMDB04193",NA,NA,"-0.378209652","pRPLC",4e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide",478368.264341488
"SugAdd","pHILIC_752.5554_4.3",-0.455412792877273,0.136813865129479,0.729906472951982,"752.5554_4.3","PE(P-38:4)",NA,NA,NA,NA,"-4.617624484","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:4)",4746778.25347605
"SugAdd","nRPLC_165.0556_2.3",-0.432131752300045,0.160645527480785,0.729906472951982,"165.0556_2.3","Phenyllactate (PLA)","C05607","HMDB00779",NA,NA,"-0.687607008","nRPLC",70000,"[M-H]-","YES","Y","Amino Acid","Phenylalanine Metabolism","Phenyllactate (PLA)",72163.0986654434
"SugAdd","pHILIC_229.1181_10.9",0.44787268807897,0.14426421896894,0.729906472951982,"229.1181_10.9","pro-hydroxy-pro",NA,"HMDB06695",NA,NA,"-0.819820822","pHILIC",3e+05,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pro-hydroxy-pro",307135.236847706
"SugAdd","pHILIC_731.6033_5.7",0.428925214941648,0.164120982083878,0.729906472951982,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"SugAdd","nRPLC_455.2472_11",0.430979348685462,0.161889154719699,0.729906472951982,"455.2472_11","Sulfolithocholic acid",NA,"HMDB00907","34669-57-3","HMDB","-0.1746876","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Sulfolithocholic acid",254661.729426606
"K","pHILIC_813.6806_5.6",0.428838316830025,0.164215823974929,0.730328269783236,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077
"SugAdd","pHILIC_724.5254_4.4",-0.424896283489679,0.168554696546758,0.730403685035952,"724.5254_4.4","PE(P-36:4)",NA,NA,NA,NA,"-2.99956413","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-36:4)",3189886.13057085
"Alcohol","nRPLC_391.2856_9.8",0.339079327796667,0.280939939821286,0.730443843535343,"391.2856_9.8","Chenodeoxycholic Acid",NA,"HMDB0000518",NA,"HMDB","0.561396883","nRPLC",5e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic Acid",653486.691555401
"Alcohol","nRPLC_283.0822_2.4",0.340043497318232,0.279486375600885,0.730443843535343,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
"Alcohol","pHILIC_792.5536_4.5",-0.34165172105115,0.277071426532421,0.730443843535343,"792.5536_4.5","PC(37:6)",NA,NA,NA,NA,"-0.233705843","pHILIC",7e+05,"[M+H]+","YES","Y",NA,NA,"PC(37:6)",875774.634179409
"Alcohol","pHILIC_806.567_4.8",0.347961824007662,0.267711920412187,0.730443843535343,"806.567_4.8","PC(38:6)",NA,NA,NA,NA,"-3.022808787","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:6)",286283064.776762
"Alcohol","nRPLC_495.2962_9.1",-0.344681557206836,0.272554325288272,0.730443843535343,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556
"VitD_IU","pHILIC_738.5049_3.9",-0.534358382014851,0.0734932104003987,0.730608973980434,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159
"Moly","nRPLC_498.2892_10.3",0.268214712288771,0.399291813550093,0.733481700977888,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625
"Mn","nRPLC_153.0193_2.1",0.282449450297904,0.373736381717407,0.733911734647667,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Mn","nRPLC_464.3015_8.8",-0.275280747044977,0.386497895761197,0.733911734647667,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264
"Mn","nRPLC_511.3039_10.3",0.281021886577438,0.376260019457036,0.733911734647667,"511.3039_10.3","LysoPG(18:0)",NA,NA,NA,NA,"-0.467836755","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Phospholipid Metabolism","LysoPG(18:0)",39794.10362895
"Mn","nRPLC_172.9914_0.9",0.278658395236613,0.38045753894436,0.733911734647667,"172.9914_0.9","Phenol sulphate","C00850","HMDB60015",NA,"HMDB","0.003620717","nRPLC",1e+06,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Phenol sulphate",2244594.12642679
"Mn","pRPLC_730.4663_11.3",-0.27751626899849,0.382494559274035,0.733911734647667,"730.4663_11.3","PS(32:3)",NA,NA,NA,NA,"1.283261944","pRPLC",50000,"[M+H]+","YES","Y",NA,NA,"PS(32:3)",88801.3255105558
"Water","pRPLC_169.0971_1.6",0.405310181315214,0.191176888647097,0.734293049576352,"169.0971_1.6","Cyclo(ala-pro)",NA,NA,NA,NA,"-0.47593602","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Dipeptide","Cyclo(ala-pro)",44332.49660316
"Water","nRPLC_377.2696_10.5",-0.406497282315898,0.189755090537745,0.734293049576352,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673
"Ca","nHILIC_128.0352_7.6",-0.471608017543595,0.121666152297501,0.734342133509919,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"VitA_IU","pRPLC_359.3154_11",-0.583259019107176,0.0465182758930531,0.736558519926506,"359.3154_11","MG(18:0)",NA,"HMDB11131",NA,"HMDB","-0.529800999","pRPLC",2e+06,"[M+H]+","YES","Y","Lipid","Monoacylglycerol","MG(18:0)",2802861.76869317
"VitA_IU","nRPLC_377.2696_10.5",-0.577271052740573,0.0493707142040824,0.736558519926506,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673
"VitA_IU","nHILIC_287.052_8.1",-0.571369793963608,0.0523000132492194,0.736558519926506,"287.052_8.1","Orotidine","C01103","HMDB00788","314-50-1","HMDB","-0.29636261","nHILIC",1e+05,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Orotate containing""","Orotidine",108933.221253313
"VitA_IU","nHILIC_969.5442_9.2",-0.586863761537936,0.0448583043889489,0.736558519926506,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428
"VitA_IU","nHILIC_135.0299_7.9",-0.594054076897022,0.0416729801606467,0.736558519926506,"135.0299_7.9","Threonic acid","C01620","HMDB00943","12/4/09","HMDB","0.04876608","nHILIC",2e+06,"[M-H]-","YES","Y","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","Threonic acid",2638733.67549286
"Caroten","pRPLC_359.3154_11",-0.583259019107176,0.0465182758930531,0.736558519926506,"359.3154_11","MG(18:0)",NA,"HMDB11131",NA,"HMDB","-0.529800999","pRPLC",2e+06,"[M+H]+","YES","Y","Lipid","Monoacylglycerol","MG(18:0)",2802861.76869317
