"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"percent_pro_cal","nRPLC_377.2696_10.5",-0.679450678278345,1.37346392861071e-05,0.000331593434193156,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673
"percent_pro_cal","pRPLC_100.0756_1.2",-0.675431251046726,1.61381441300006e-05,0.000340918294746263,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217
"Iodine","nRPLC_149.0607_4.6",-0.675431251046726,1.61381441300006e-05,0.000340918294746263,"149.0607_4.6","3-Phenylpropionate (hydrocinnamate)","C05629","HMDB00764",NA,NA,"-0.66345932","nRPLC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","3-Phenylpropionate (hydrocinnamate)",89773.7479554638
"Iodine","pHILIC_746.5694_5.1",0.676436107854631,1.55040407886136e-05,0.000340918294746263,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Iodine","pHILIC_732.5525_5.1",0.671746776084408,1.86690212967534e-05,0.000350562733239037,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"VitB2","pRPLC_704.4472_10.9",0.722324568748953,2.07622355947576e-06,0.000350881781551403,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519
"percent_carb_cal","nHILIC_247.057_11.8",0.672751632892313,1.79454309121439e-05,0.000353572250457543,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172
"percent_carb_cal","nRPLC_377.2696_10.5",0.668732205660693,2.1000861360547e-05,0.000353572250457543,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673
"percent_carb_cal","pHILIC_750.5399_3.1",-0.667727348852788,2.18347262330896e-05,0.000353572250457543,"750.5399_3.1","PE(P-38:5)",NA,NA,NA,NA,"-4.429831219","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:5)",5125911.92798879
"percent_carb_cal","nHILIC_835.537_5.2",0.660023446658851,2.92900089136426e-05,0.000353572250457543,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417
"percent_carb_cal","pRPLC_675.5429_12.6",0.662368112543962,2.68088069411979e-05,0.000353572250457543,"675.5429_12.6","SM(d18:1/14:0)",NA,"HMDB12097",NA,"HMDB","-0.97052547","pRPLC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/14:0)",7753977.13475025
"percent_carb_cal","pHILIC_731.6033_5.7",0.661698208005359,2.74976023017426e-05,0.000353572250457543,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"percent_carb_cal","nHILIC_135.0299_7.9",-0.663038017082566,2.61356236035285e-05,0.000353572250457543,"135.0299_7.9","Threonic acid","C01620","HMDB00943","12/4/09","HMDB","0.04876608","nHILIC",2e+06,"[M-H]-","YES","Y","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","Threonic acid",2638733.67549286
"percent_fat_cal","nHILIC_481.244_5.2",0.681125439624853,1.28326513460081e-05,0.000354746582007021,"481.244_5.2","11-beta-Hydroxyandrosterone-3-glucuronide",NA,"HMDB10351",NA,"HMDB","-0.627917462","nHILIC",70000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","11-beta-Hydroxyandrosterone-3-glucuronide",74266.6266585525
"percent_fat_cal","nRPLC_312.2546_10.4",-0.677775916931837,1.46936454085748e-05,0.000354746582007021,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278
"VitK","nHILIC_235.0723_6.5",0.690504103165299,8.70031312829777e-06,0.0003565569281134,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424
"VitK","nRPLC_283.0822_2.4",0.681460391894155,1.26588258501799e-05,0.0003565569281134,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
"VitK","nHILIC_969.5442_9.2",-0.681460391894155,1.26588258501799e-05,0.0003565569281134,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428
"Se","pRPLC_100.0756_1.2",-0.684809914587171,1.10342086896531e-05,0.000359549110629155,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217
"Se","nHILIC_131.0349_5.1",0.678110869201139,1.44971318701652e-05,0.000359549110629155,"131.0349_5.1","Ethylmalonate",NA,"HMDB00622",NA,NA,"-0.596354892","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Ethylmalonate",219116.61201105
"Se","nRPLC_312.2546_10.4",0.6908390554346,8.57811872024606e-06,0.000359549110629155,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278
"Se","nRPLC_539.2494_7",-0.677440964662535,1.48925667124502e-05,0.000359549110629155,"539.2494_7","Tetrahydroaldosterone-3-glucuronide",NA,"HMDB10357","20605-81-6","HMDB","-0.707297131","nRPLC",6e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Tetrahydroaldosterone-3-glucuronide",642400.722422243
"Iodine","pHILIC_792.5536_4.5",0.667727348852788,2.18347262330894e-05,0.00036900687333921,"792.5536_4.5","PC(37:6)",NA,NA,NA,NA,"-0.233705843","pHILIC",7e+05,"[M+H]+","YES","Y",NA,NA,"PC(37:6)",875774.634179409
"VitK","nRPLC_407.2804_9.2",-0.676436107854631,1.55040407886136e-05,0.000374311841896528,"407.2804_9.2","Cholic Acid",NA,"HMDB0000619",NA,"HMDB","0.258665655","nRPLC",90000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Cholic Acid",368133.99660659
"percent_pro_cal","nHILIC_128.0352_7.6",0.6700720147379,1.99338162572666e-05,0.000374312771942006,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Sugar","nHILIC_202.1197_13.3",-0.6700720147379,1.99338162572666e-05,0.000374312771942006,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"Sugar","pHILIC_786.5972_5.1",0.671076871545805,1.9165961877486e-05,0.000374312771942006,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643
"W3","nHILIC_132.0302_8.3",0.670406967007201,1.9674830126349e-05,0.000379233743720216,"132.0302_8.3","Iminodiacetate (IDA)","C19911","HMDB11753",NA,NA,"-0.208339785","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","Iminodiacetate (IDA)",100900.516711519
"W3","pRPLC_359.3154_11",0.669737062468598,2.01958798430884e-05,0.000379233743720216,"359.3154_11","MG(18:0)",NA,"HMDB11131",NA,"HMDB","-0.529800999","pRPLC",2e+06,"[M+H]+","YES","Y","Lipid","Monoacylglycerol","MG(18:0)",2802861.76869317
"W3","nHILIC_160.0615_7.2",0.671746776084408,1.86690212967534e-05,0.000379233743720216,"160.0615_7.2","N-acetylthreonine",NA,NA,NA,NA,"-0.124170556","nHILIC",60000,"[M-H]-","YES","Y","Amino Acid","""Glycine, Serine and Threonine Metabolism""","N-acetylthreonine",90863.7902522834
"Panto","nRPLC_315.2541_9.4",0.689499246357394,9.07642853338486e-06,0.00038347910553551,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.1675015291
"Mn","nRPLC_299.2228_9.3",-0.669067157929995,2.07293694946411e-05,0.000383602814451447,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"Mn","nRPLC_283.0822_2.4",-0.668397253391392,2.12755622861988e-05,0.000383602814451447,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
"Mn","nHILIC_740.525_4.5",0.666722492044884,2.26983913876596e-05,0.000383602814451447,"740.525_4.5","PE(36:3)",NA,NA,NA,NA,"1.921797659","nHILIC",2e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:3)",237778.71058104
"Mn","nHILIC_835.537_5.2",0.675766203316027,1.59242165904109e-05,0.000383602814451447,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417
"VitB6","pHILIC_754.5367_5.1",-0.656338971696533,3.36096372961748e-05,0.000405716335932396,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"VitK","pHILIC_130.0863_6.6",0.670741919276503,1.94188892894772e-05,0.000410224036240207,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048
"SatFat","nHILIC_724.5298_4.4",0.687824485010886,9.73617210158656e-06,0.000411353271292032,"724.5298_4.4","PE(P-36:3)",NA,NA,NA,NA,"1.57083219","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-36:3)",470907.857176351
"VitD_IU","nHILIC_131.0349_5.1",0.689834198626696,8.94944980087331e-06,0.000411353271292032,"131.0349_5.1","Ethylmalonate",NA,"HMDB00622",NA,NA,"-0.596354892","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Ethylmalonate",219116.61201105
"VitD_IU","pHILIC_280.1384_8",0.687824485010886,9.73617210158656e-06,0.000411353271292032,"280.1384_8","N-(1-Deoxy-1-fructosyl)valine",NA,"HMDB37844",NA,"HMDB","-2.443407242","pHILIC",90000,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","N-(1-Deoxy-1-fructosyl)valine",122188.384102992
"MonoFat","nHILIC_247.057_11.8",-0.667392396583487,2.21192574777223e-05,0.000415350501526119,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172
"VitB6","pHILIC_583.2539_5.3",0.653324401272819,3.75622502580866e-05,0.000423201352907776,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169
"VitB2","nHILIC_202.1197_13.3",-0.693518673589013,7.65520175770298e-06,0.000431243032350601,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"VitB2","nHILIC_274.1407_12.3",-0.699547814436443,5.89911762317172e-06,0.000431243032350601,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846
"Iodine","nHILIC_261.0725_10.7",0.660693351197454,2.85607699865693e-05,0.00043879728433911,"261.0725_10.7","Asp-Glu or Glu-Asp",NA,NA,NA,NA,"-1.224100539","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Glu or Glu-Asp",1924130.56707819
"VitB1","nHILIC_194.0458_4.6",-0.687154580472283,1.00120230174883e-05,0.000441051883452388,"194.0458_4.6","Hydroxyhippurate",NA,NA,NA,NA,"-0.398768376","nHILIC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Hydroxyhippurate",1233088.00717227
"VitB1","nHILIC_132.0302_8.3",-0.686149723664378,1.04390978331926e-05,0.000441051883452388,"132.0302_8.3","Iminodiacetate (IDA)","C19911","HMDB11753",NA,NA,"-0.208339785","nHILIC",1e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","Iminodiacetate (IDA)",100900.516711519
"TotSolFib","pHILIC_850.6644_5",0.658013733043041,3.15796403404493e-05,0.000444746601461328,"850.6644_5","PC(P-42:5)",NA,NA,NA,NA,"-4.732279534","pHILIC",3e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-42:5)",744638.653751529
"Water","pRPLC_704.4472_10.9",0.701892480321554,5.32149798804511e-06,0.000449666579989812,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519
"VitB1","pHILIC_731.6033_5.7",0.680120582816948,1.33671754386309e-05,0.000451810529825723,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"W3","nHILIC_425.0806_12.4",0.662033160274661,2.71512332343239e-05,0.000458855841660074,"425.0806_12.4","Cysteineglutathione disulfide",NA,"HMDB00656","13081-14-6","HMDB","-0.058861097","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Cysteineglutathione disulfide",216241.172901529
"Ca","pRPLC_382.2719_9.6",0.675096298777424,1.63546683439669e-05,0.0004606564916884,"382.2719_9.6","Sphinganine 1-phosphate","C01120","HMDB01383","19794-97-9","HMDB","0.551042475","pRPLC",40000,"[M+H]+","YES","Y","Lipid","Sphingolipid Metabolism","Sphinganine 1-phosphate",52742.9095773293
"TransFat","nRPLC_203.002_1.9",-0.634232121922626,7.39151287965392e-05,0.000462653954319079,"203.002_1.9","4-Methylcatechol sulfate",NA,NA,NA,NA,"0.176188064","nRPLC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","4-Methylcatechol sulfate",390287.42294474
"TransFat","nRPLC_243.0331_5.4",0.634567074191928,7.30710267124942e-05,0.000462653954319079,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698
"Iodine","pHILIC_764.5577_5",0.656004019427232,3.40294815741489e-05,0.000479248532169264,"764.5577_5","PC(P-36:5)",NA,NA,NA,NA,"-1.532795961","pHILIC",1e+05,"[M-H]-","YES","Y",NA,NA,"PC(P-36:5)",216697.931495116
"Moly","nHILIC_274.1407_12.3",-0.67844582147044,1.43030001103992e-05,0.000483441403731494,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846
"W3","pHILIC_754.5367_5.1",-0.658013733043041,3.15796403404492e-05,0.000485178110685083,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"Moly","nRPLC_411.127_3.6",-0.672081728353709,1.84249458283969e-05,0.000518969307499847,"411.127_3.6","N6-Carbamoyl-L-threonyladenosine",NA,"HMDB41623",NA,"HMDB","0.044534029","nRPLC",20000,"[M-H]-","YES","Y","Nucleotide","""Purine Metabolism, Adenine containing""","N6-Carbamoyl-L-threonyladenosine",19343.2457115189
"Retinol","nRPLC_441.3947_11.3",0.676436107854631,1.55040407886136e-05,0.000524036578655139,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717
"TotFib","pHILIC_160.0967_7.5",0.698208005359236,6.25419832795935e-06,0.000528479758712565,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655
"VitB3","pHILIC_754.5367_5.1",-0.671411823815106,1.89160163107017e-05,0.000532801126084765,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"Sugar","nRPLC_369.1741_9.5",0.658013733043041,3.15796403404493e-05,0.000533695921753594,"369.1741_9.5","Androsterone sulfate",NA,"HMDB02759","2479-86-9","HMDB","-0.0398723458189992|-0.0398723458189992|-0.0398723458189992|0.510012145841384","nRPLC",6e+06,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone sulfate",7676563.60608563
"Energy","nHILIC_777.5678_4.3",-0.659688494389549,2.96608914299771e-05,0.000556965627962904,"777.5678_4.3","PG(36:0)",NA,NA,NA,NA,"3.46095331","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PG(36:0)",362565.102202854
"TotSolFib","nRPLC_299.2228_9.3",-0.647295260425389,4.67477845552407e-05,0.00056431254213112,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"TotSolFib","nRPLC_498.2892_10.3",-0.648300117233294,4.50888335913329e-05,0.00056431254213112,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625
"MonSac","nHILIC_742.5417_4.6",0.696533244012728,6.72530039969569e-06,0.000568287883774286,"742.5417_4.6","PE(36:2)",NA,NA,NA,NA,"3.328645545","nHILIC",4e+06,"[M-H]-","YES","Y",NA,NA,"PE(36:2)",4361437.97657492
"Mn","nHILIC_512.2684_5.7",-0.65365935354212,3.71032863160797e-05,0.000570041398856134,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317
"VitD_IU","nRPLC_441.3947_11.3",0.674091441969519,1.70201024533256e-05,0.000575279462922406,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717
"Na","pHILIC_157.0607_8.3",0.669402110199297,2.04610533385797e-05,0.000576319669036662,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805
"Na","pHILIC_212.1026_7.4",0.665382682967677,2.38979327879556e-05,0.000576964377309213,"212.1026_7.4","N-acetyl-1-methylhistidine",NA,NA,NA,NA,"-1.758906829","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","N-acetyl-1-methylhistidine",178249.095723038
"TotSolFib","nRPLC_355.2852_11",-0.644615642270976,5.14436150675439e-05,0.000579598063094328,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735
"Energy","pHILIC_583.2539_5.3",-0.655334114888628,3.48833852480735e-05,0.000589529210692442,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169
"K","pHILIC_764.5217_4.2",0.685144866856473,1.0882617579782e-05,0.000613054123661053,"764.5217_4.2","PE(38:6)",NA,NA,NA,NA,"-1.027958319","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(38:6)",1872642.66880632
"VitB_NE","pHILIC_754.5367_5.1",-0.667727348852788,2.18347262330896e-05,0.000615011455565357,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"TransFat","nHILIC_151.0611_5.4",0.624518506112879,0.000102538651639473,0.000618894004538248,"151.0611_5.4","Arabitol | Xylitol","C01904",NA,NA,NA,"-0.614815519","nHILIC",1e+05,"[M-H]-","YES","Y","Carbohydrate","Pentose Metabolism","Arabitol | Xylitol",146380.446256473
"Mn","nRPLC_498.2892_10.3",-0.648970021771897,4.40125112603435e-05,0.000619842866916504,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625
"Mn","nHILIC_716.5258_4.7",0.646290403617484,4.84614774984784e-05,0.000629999207480219,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835
"TransFat","nRPLC_153.0193_2.1",-0.622508792497069,0.000109573982138975,0.000638551826947822,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"TransFat","nRPLC_467.2636_8.4",0.621168983419863,0.000114501327662322,0.000645024145831079,"467.2636_8.4","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",NA,NA,NA,NA,"-3.071418834","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",24570.0742396534
"VitE_a_Toco","nHILIC_247.057_11.8",-0.671076871545805,1.9165961877486e-05,0.000647809511459026,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172
"Na","pHILIC_170.0923_8.5",0.652319544464914,3.89700030235997e-05,0.000658593051098835,"170.0923_8.5","1-Methylhistidine","C01152","HMDB00001",NA,NA,"-0.630517121","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","1-Methylhistidine",2105648.82297421
"Na","nRPLC_383.1535_7.6",0.658348685312343,3.11871680626098e-05,0.000658593051098835,"383.1535_7.6","16a-hydroxy DHEA 3-sulfate",NA,NA,NA,NA,"0.314144509983391|0.728163869219615","nRPLC",7e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate",815468.043891356
"Na","pHILIC_219.0795_5",0.653324401272819,3.75622502580866e-05,0.000658593051098835,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922
"VitK","nRPLC_367.1585_8.9",-0.654999162619327,3.5317538992107e-05,0.000663184898851787,"367.1585_8.9","Dehydroisoandrosterone sulfate (DHEA-S)","C04555","HMDB01032",NA,NA,"0.095891584","nRPLC",1e+07,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Dehydroisoandrosterone sulfate (DHEA-S)",15133287.4245668
"Fluor","nRPLC_351.254_10.3",0.69284876905041,7.87706682366755e-06,0.000665612146599908,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176
"Ca","pHILIC_722.5093_4.2",0.661028303466756,2.82023299396359e-05,0.000680884822828352,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595
"Sugar","pHILIC_810.597_4.8",0.648635069502596,4.45477457402838e-05,0.000684415366373451,"810.597_4.8","PC(38:4)",NA,NA,NA,NA,"-4.613671478","pHILIC",2e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:4)",1724235106.30725
"VitD_IU","nHILIC_302.1148_6.5",0.664712778429074,2.45189162799065e-05,0.000690616141884032,"302.1148_6.5","Indoleacetyl glutamine",NA,"HMDB13240","4/3/99","HMDB","0.573871095107597|-3.83822583965149|0.573871095107597","nHILIC",70000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","Indoleacetyl glutamine",94788.7329473394
"Sugar","pHILIC_806.567_4.8",0.645620499078881,4.96351347897598e-05,0.000699028148289117,"806.567_4.8","PC(38:6)",NA,NA,NA,NA,"-3.022808787","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:6)",286283064.776762
"Mn","nHILIC_243.0621_5.8",-0.640931167308658,5.85930928726787e-05,0.000707302335391622,"243.0621_5.8","Pseudouridine","C02067","HMDB00767","1445-07-4","HMDB","-0.639678767","nHILIC",4e+06,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Pseudouridine",3621498.36168909
