"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"MonoFat","nRPLC_151.04_2.3",0.247827882756176,0.00904353097506471,0.127363061232161,0.0487382111574336
"MonoFat","pRPLC_100.0756_1.2",0.272742465564038,0.00394239988876471,0.103749982020308,0.0272259643821631
"MonoFat","nHILIC_133.0506_2.3",-0.161114302157508,0.0926693550511078,0.334982877832698,0.238612460982746
"MonoFat","nRPLC_149.0607_4.6",0.0729383438722918,0.448897444913568,0.751547467819097,0.642479405225593
"MonoFat","nHILIC_179.0348_2.2",-0.0798440162809927,0.407008301589839,0.751547467819097,0.604171918684155
"MonoFat","nRPLC_203.002_1.9",0.0380127928275026,0.693381891475717,0.885391333967843,0.825853098524558
"MonoFat","nHILIC_197.0679_1.4",0.215664600674867,0.0236499925862005,0.210360460371994,0.0945682962475883
"MonoFat","nHILIC_128.0352_7.6",0.0733716409646024,0.446200207246844,0.751547467819097,0.64038058905784
"MonoFat","nRPLC_371.1881_9.5",0.00154362089135667,0.987230643603859,0.995519358683928,0.994111846515994
"MonoFat","nRPLC_467.2636_8.4",-0.172361972512072,0.0717662374265278,0.326833141385955,0.201003811328771
"MonoFat","nRPLC_429.3008_10.3",-0.118028322540868,0.219428936516326,0.588626829702526,0.412817682078709
"MonoFat","pHILIC_269.1239_8.3",-0.096345413879823,0.316697455698594,0.677492025481802,0.517544081498323
"MonoFat","pHILIC_203.1388_8.9",-0.29502115772701,0.0017551593464307,0.098873976515596,0.0158531507099473
"MonoFat","pHILIC_178.0532_7.5",-0.261233011549536,0.00584103643851743,0.109681684234383,0.0356120771085337
"MonoFat","pRPLC_265.1184_2.6",0.327265683013127,0.000483388259973715,0.0408463079677789,0.00652064554907314
"MonoFat","nHILIC_224.0617_4.8",-0.0707267232969562,0.462805826392217,0.751547467819097,0.654977371937919
"MonoFat","nRPLC_465.2489_8.6",-0.0296086346412274,0.758799313274091,0.900100489795224,0.866025159148322
"MonoFat","nRPLC_369.1741_9.5",-0.12923085778165,0.178447309638485,0.502626588815065,0.361660383813644
"MonoFat","nHILIC_151.0611_5.4",0.00885550932409879,0.926842505124388,0.981177087934983,0.964196088083524
"MonoFat","nHILIC_165.0405_8.5",-0.0512373811657337,0.59500806677743,0.831044324672609,0.760486194937991
"MonoFat","nHILIC_247.057_11.8",-0.182824291886822,0.0559122980416758,0.277917010854212,0.170495858407781
"MonoFat","nHILIC_261.0725_10.7",0.209598441382518,0.0279742844299221,0.212861999144118,0.106851030123161
"MonoFat","pHILIC_160.0967_7.5",-0.0901348222233705,0.349041141155768,0.706731797380517,0.549351871609947
"MonoFat","pHILIC_585.2694_4.9",-0.013910642067723,0.885313821975964,0.946949594392012,0.940882285647688
"MonoFat","pHILIC_583.2539_5.3",-0.251023448811967,0.00816483896260738,0.12544161678915,0.0453675326228749
"MonoFat","nHILIC_87.045_4.2",0.0911729298403647,0.34349557885566,0.706731797380517,0.54479544766622
"MonoFat","nHILIC_188.9862_0.9",-0.157873600987935,0.0995118673485936,0.334982877832698,0.249741607128426
"MonoFat","nRPLC_391.2856_9.8",-0.0811258535124117,0.399493985764756,0.751547467819097,0.597273849189604
"MonoFat","nHILIC_512.2684_5.7",-0.0372003607794201,0.699617183663371,0.885391333967843,0.829227353986081
"MonoFat","nRPLC_448.3069_9.4",-0.106302219980211,0.269026953129237,0.649507929697729,0.467444116232507
"MonoFat","nRPLC_407.2804_9.2",0.157151439167417,0.101089507511643,0.334982877832698,0.252076480729895
"MonoFat","nRPLC_204.0666_4.3",0.0738320191251825,0.443344389079066,0.751547467819097,0.638056186159184
"MonoFat","pRPLC_169.0971_1.6",0.150155496531151,0.117408336658899,0.374377526327434,0.277987436281724
"MonoFat","pHILIC_179.0484_7.4",-0.274737437593218,0.00367644391262287,0.103749982020308,0.0259047199264494
"MonoFat","nHILIC_217.0651_5",0.00556967304074307,0.953949072476704,0.982727002312643,0.979763999790602
"MonoFat","nHILIC_425.0806_12.4",-0.0939983879631404,0.328684929951146,0.685774730391896,0.528741184908838
"MonoFat","nRPLC_367.1585_8.9",0.0644258614129389,0.503699364853516,0.773865387820401,0.690591644113415
"MonoFat","pRPLC_277.0384_5.1",0.157304898554277,0.100752625677728,0.334982877832698,0.251636059742236
"MonoFat","nRPLC_415.3217_11.4",0.052085921304842,0.588915453501522,0.82938926368131,0.755935184438683
"MonoFat","nHILIC_121.0505_3.5",-0.0255284203553021,0.791218312697778,0.900100489795224,0.884651407668706
"MonoFat","nHILIC_238.0929_7.3",0.0318202552165629,0.741396307592726,0.900100489795224,0.856776548513554
"MonoFat","nHILIC_131.0349_5.1",-0.133157612680715,0.165503007528609,0.474067936819236,0.344746613589245
"MonoFat","nRPLC_243.0331_5.4",0.103205951174742,0.283299788474558,0.649609480022028,0.484351251262954
"MonoFat","pHILIC_309.1649_15.6",0.266369387497969,0.00491124175244062,0.103749982020308,0.0317159281734756
"MonoFat","nRPLC_263.1289_6.8",0.0590006207362994,0.540360089085778,0.787248750478418,0.720000200890553
"MonoFat","nRPLC_283.1088_9.6",0.0478161395410309,0.619855663545278,0.851671602757333,0.777027660515776
"MonoFat","pRPLC_295.1292_1.3",0.0281552839774354,0.770302145838989,0.900100489795224,0.873145573308001
"MonoFat","pHILIC_249.1078_10.4",-0.0897195791765728,0.351274976212801,0.706731797380517,0.551414294065556
"MonoFat","nRPLC_153.0193_2.1",0.190027856046487,0.0467653696642532,0.24816115163548,0.151273895298922
"MonoFat","nHILIC_202.1197_13.3",-0.087887093557009,0.361239326302845,0.709877280757916,0.560745822685046
"MonoFat","nRPLC_464.3015_8.8",-0.0330930654252255,0.731438879168617,0.900100489795224,0.850345234824205
"MonoFat","pHILIC_189.1345_14.4",0.193241476147791,0.0431052518931552,0.24816115163548,0.143903742529628
"MonoFat","pHILIC_158.1174_6.2",0.16072614017898,0.0934687448456938,0.334982877832698,0.239912277991067
"MonoFat","nHILIC_103.04_4.6",-0.196428015180825,0.039714853347082,0.24816115163548,0.13687031220847
"MonoFat","nHILIC_194.0458_4.6",-0.165988894446003,0.0830844791637694,0.327477043293994,0.222278279531028
"MonoFat","pHILIC_157.0607_8.3",-0.0607428361282984,0.528445278865341,0.77766780065401,0.710679216326156
"MonoFat","nHILIC_132.0302_8.3",0.167749163883515,0.079824508595994,0.327477043293994,0.216335286987691
"MonoFat","nHILIC_302.1148_6.5",-0.165862516127412,0.0833225613114895,0.327477043293994,0.222649218874407
"MonoFat","pHILIC_146.0811_7.5",-0.284802567966684,0.00256450563408616,0.103749982020308,0.0203998907322466
"MonoFat","nRPLC_117.0557_0.6",-0.0705461828418268,0.46395156916412,0.751547467819097,0.656184147324021
"MonoFat","nHILIC_274.1407_12.3",-0.074626397127752,0.43844100184653,0.751547467819097,0.633814727814617
"MonoFat","nHILIC_235.0723_6.5",0.0280559867271142,0.771089906770786,0.900100489795224,0.873375353432717
"MonoFat","nRPLC_511.3039_10.3",-0.000541621365388305,0.995519358683928,0.995519358683928,0.996854879343985
"MonoFat","nRPLC_230.9968_4.1",0.0421020341361843,0.662314914739973,0.881348193630358,0.806903521671102
"MonoFat","nRPLC_299.2228_9.3",-0.333918598784647,0.000363776451866917,0.0408463079677789,0.0054670229519664
"MonoFat","nRPLC_315.2541_9.4",-0.168317866317172,0.078793474040815,0.327477043293994,0.214710418918035
"MonoFat","nRPLC_327.2538_10.5",-0.114336270233471,0.234292074344484,0.618677508815903,0.428889047599335
"MonoFat","pRPLC_359.3154_11",-0.15729587153152,0.100772417806788,0.334982877832698,0.251636059742236
"MonoFat","nRPLC_355.2852_11",-0.226948379120456,0.0171133769999823,0.170939257972763,0.0752501314623672
"MonoFat","nRPLC_351.254_10.3",-0.189838288568601,0.0469890938008009,0.24816115163548,0.151752128250189
"MonoFat","nRPLC_385.332_10.8",-0.19329563828433,0.0430456715430834,0.24816115163548,0.14386570149679
"MonoFat","nRPLC_377.2696_10.5",-0.146057228199713,0.127874037823343,0.392922043493544,0.293458303044755
"MonoFat","nRPLC_375.254_10.2",-0.0788329897322678,0.412993299694105,0.751547467819097,0.609420261179588
"MonoFat","nRPLC_409.3322_11.2",-0.12626096729477,0.18871980903669,0.522846684052469,0.374451549827528
"MonoFat","nRPLC_441.3947_11.3",-0.1798634284227,0.0600755746558328,0.290079203338164,0.178728778580502
"MonoFat","nRPLC_439.3792_11.1",-0.208316604151099,0.0289693844989037,0.212861999144118,0.109604090913809
"MonoFat","pHILIC_280.1384_8",0.138384258856712,0.149372040744506,0.442874997996868,0.322565214391509
"MonoFat","pHILIC_212.1026_7.4",0.100561033507095,0.295885648172752,0.657956243963094,0.497232223392747
"MonoFat","nHILIC_160.0615_7.2",0.0649313746873013,0.500350582997057,0.773865387820401,0.686946684841299
