data_set1,data_set2,Metabolite,Super.pathway,Sub.pathway,cor_IS,cor_IR,p_adjust_cor_IS,p_adjust_cor_IR,p-value,BH p-value,cor_signifiance_type,cor_direction_difference
VitB12,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.352877017993964,0.367424559057093,0.213080948910479,0.0312844656826314,1.8166880678777607e-05,0.0003868476944539,IR,False
Folate,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.604444182434822,0.769748390871855,0.0325211108801235,7.20989917342155e-12,1.8166880678777607e-05,0.0003868476944539,both,False
VitK,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.045532518450834,0.595669982445875,0.916458766299022,1.11552269906291e-05,1.8166880678777607e-05,0.0003868476944539,IR,False
Cu,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.797957385850867,0.48466103820112,0.0003642529096476,0.0008999635043872,1.8166880678777607e-05,0.0003868476944539,both,False
Fluor,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.130905990546148,-0.377998829724985,0.657882046542475,0.0160953516126844,1.8166880678777607e-05,0.0003868476944539,IR,False
Iodine,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.0728520295213345,0.483448967650255,0.881542032006294,0.0007368013509032,1.8166880678777607e-05,0.0003868476944539,IR,False
Fe,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.416622543825132,0.621457828303937,0.156628672868036,4.34867862895436e-06,1.8166880678777607e-05,0.0003868476944539,IR,False
Mg,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.797957385850867,0.372523614477974,0.0002081445197986,0.0184883649406575,1.8166880678777607e-05,0.0003868476944539,both,False
Moly,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.273195110705004,0.508609880464766,0.4194581987647,0.0003515831642775,1.8166880678777607e-05,0.0003868476944539,IR,False
Phos,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.914065307900494,0.4844102649837,4.68112386990852e-07,0.001061172933082,1.8166880678777607e-05,0.0003868476944539,both,False
K,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.565741541751613,0.503594416116359,0.0539466178833998,0.0006890248758116,1.8166880678777607e-05,0.0003868476944539,IR,False
Se,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.648838387924385,0.280907799047062,0.0114924428573408,0.073993646105028,1.8166880678777607e-05,0.0003868476944539,IS,False
Na,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.708030661910469,0.0465602273677171,0.0034900486560979,0.845553732478907,1.8166880678777607e-05,0.0003868476944539,IS,True
Zn,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.738765111864782,0.176627936136421,0.002425143388416,0.335107445398946,1.8166880678777607e-05,0.0003868476944539,IS,False
W3,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.0546390221410009,0.323790019225947,0.887982510448638,0.0245810474306153,1.8166880678777607e-05,0.0003868476944539,IR,False
Alcohol,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.0,-0.383096359100913,1.0,0.014901077462506,1.8166880678777607e-05,0.0003868476944539,IR,False
Chln,pHILIC_130.0863_6.6,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.763807997012741,0.499038702666555,0.0014887526791186,0.001125935476345,1.8166880678777607e-05,0.0003868476944539,both,False
Energy,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",0.333525697652359,0.377497283290145,0.326138857309568,0.0169249599093604,0.0014671843504749,0.0103130239780958,IR,True
percent_pro_cal,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.731935234097157,-0.219468360779069,0.002028105398748,0.206037580668548,0.0014671843504749,0.0103130239780958,IS,True
MonoFat,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.151395623849023,0.349577865084009,0.600418756246197,0.0398994889261048,0.0014671843504749,0.0103130239780958,IR,False
Water,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.425729047515298,-0.417286633787511,0.160198547122193,0.016587747573662,0.0014671843504749,0.0103130239780958,IR,True
VitB2,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.706892348949199,-0.232341385939982,0.0018046691203898,0.284049532608908,0.0014671843504749,0.0103130239780958,IS,True
VitB_NE,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.591922739860843,-0.145281283958873,0.0184270756580225,0.479212184761088,0.0014671843504749,0.0103130239780958,IS,True
VitB6,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.570294793596696,-0.148165175959208,0.0294868917429263,0.418270038655224,0.0014671843504749,0.0103130239780958,IS,True
VitB12,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.440527116011819,-0.478308116693137,0.10133786729758,0.0027415726688133,0.0014671843504749,0.0103130239780958,IR,True
Folate,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.475814817811216,-0.558680932876369,0.123107819319253,3.67909210831303e-05,0.0014671843504749,0.0103130239780958,IR,True
VitK,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.159363814577919,-0.47584218005517,0.627131748281387,0.0009108708613637,0.0014671843504749,0.0103130239780958,IR,True
Panto,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.287993179201525,-0.404497199699072,0.306072095562261,0.0239039802734123,0.0014671843504749,0.0103130239780958,IR,True
Ca,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.69550921933649,-0.104990387026666,0.0042388677511453,0.547185851663072,0.0014671843504749,0.0103130239780958,IS,True
Cu,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.638593571272948,-0.4077154559893,0.0179524526905255,0.0064012491547644,0.0014671843504749,0.0103130239780958,both,True
Fe,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.17416188307444,-0.546852796121374,0.587804555083796,8.56751898477796e-05,0.0014671843504749,0.0103130239780958,IR,True
Mg,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.586231175054488,-0.289893839337959,0.0241277492503427,0.0855470497648572,0.0014671843504749,0.0103130239780958,IS,True
Phos,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.767222935896554,-0.21804731254702,0.000746898358113,0.21778830621441,0.0014671843504749,0.0103130239780958,IS,True
K,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.459878436353424,-0.491640892752654,0.142899168633315,0.0009342427351902,0.0014671843504749,0.0103130239780958,IR,True
Se,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.554358412138905,-0.302265318064031,0.0447966290027547,0.0535955206758062,0.0014671843504749,0.0103130239780958,IS,True
Na,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",0.457601810430882,0.324625929950681,0.129736989116518,0.0377157555328914,0.0014671843504749,0.0103130239780958,IR,True
Zn,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.677296211956156,-0.240909470868511,0.0113029529921435,0.158416803682949,0.0014671843504749,0.0103130239780958,IS,True
Chln,nHILIC_287.052_8.1,Orotidine,Nucleotide,"""Pyrimidine Metabolism, Orotate containing""",-0.583954549131947,-0.20897768118365,0.0243637826125259,0.296950105711401,0.0014671843504749,0.0103130239780958,IS,True
percent_carb_cal,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.457601810430882,0.365334782245256,0.111203133528444,0.0127190697467682,0.0806689000130143,0.1848236823082987,IR,False
percent_fat_cal,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.448495306740715,-0.484326673911226,0.133372313081086,0.0010649360349902,0.0806689000130143,0.1848236823082987,IR,False
Sugar,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.736488485942241,0.0746886232550363,0.0006040281870369,0.747292954786561,0.0806689000130143,0.1848236823082987,IS,False
MonoFat,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.269780171821192,-0.411727827468026,0.35820897769859,0.0167101949876697,0.0806689000130143,0.1848236823082987,IR,False
VitB3,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.424590734554028,0.329139847864248,0.119648902131687,0.0405919803943546,0.0806689000130143,0.1848236823082987,IR,False
VitB_NE,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.276610049588817,0.341344144445373,0.416055161467883,0.0354438276074173,0.0806689000130143,0.1848236823082987,IR,False
VitB6,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.468984940043591,0.351709437432082,0.101697763785469,0.0236686522345927,0.0806689000130143,0.1848236823082987,IR,False
VitB12,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.705754035987928,0.333194014879211,0.002932389231014,0.0529266669072438,0.0806689000130143,0.1848236823082987,IS,False
Biot,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.654529952730739,-0.132533645406671,0.0066861089892663,0.508355048541039,0.0806689000130143,0.1848236823082987,IS,False
VitC,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.252705477402129,0.430953774136922,0.491326701124099,0.0032497597964618,0.0806689000130143,0.1848236823082987,IR,False
Panto,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.513379145533154,0.329808576444036,0.0463629602703316,0.0722985482223612,0.0806689000130143,0.1848236823082987,IS,False
Ca,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.763807997012741,-0.547354342556215,0.000992501786079,0.0001403228913872,0.0806689000130143,0.1848236823082987,both,True
Fluor,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.717137165600636,0.0254534815681685,0.0015354558855902,0.900732696038501,0.0806689000130143,0.1848236823082987,IS,False
Iodine,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.599890930589739,-0.140391206219176,0.0445761636371183,0.423918229073584,0.0806689000130143,0.1848236823082987,IS,True
Mg,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.118384547972169,-0.431079160745632,0.762131077273527,0.0049808946384722,0.0806689000130143,0.1848236823082987,IR,False
Moly,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.422314108631486,-0.374195435927443,0.176885895780755,0.0184673342125857,0.0806689000130143,0.1848236823082987,IR,False
W3,nHILIC_88.988_11,Oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.659083204575823,0.355387444620914,0.0057445617910825,0.0117564116780216,0.0806689000130143,0.1848236823082987,both,False
Energy,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.423452421592757,-0.389617988798796,0.173275979540331,0.0147560812376204,0.0026183857686,0.0162026606535592,IR,True
percent_carb_cal,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.771776187741637,-0.610716375491098,0.0003369589374751,8.57569624987464e-06,0.0026183857686,0.0162026606535592,both,False
percent_pro_cal,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.413207604941319,0.421257209730001,0.137041624446674,0.0048189730508033,0.0026183857686,0.0162026606535592,IR,False
percent_fat_cal,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.657944891614552,0.252403243333612,0.0134253275668414,0.150246502470754,0.0026183857686,0.0162026606535592,IS,False
TotSolFib,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.0785435943276887,-0.316183231630862,0.837256395410041,0.0496785847286271,0.0026183857686,0.0162026606535592,IR,False
Sugar,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.873086041294743,0.0017554125219426,3.23130361620713e-06,0.994725052164879,0.0026183857686,0.0162026606535592,IS,True
Disacc,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.0216279462641462,-0.419585388280532,0.962041922755373,0.0060055846196761,0.0026183857686,0.0162026606535592,IR,False
MonoFat,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.542975282526196,0.2883474044972,0.0287636038931272,0.127627912444876,0.0026183857686,0.0162026606535592,IS,False
BetaCaro,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.638593571272948,0.420421299005266,0.0119761031567129,0.0077725622574968,0.0026183857686,0.0162026606535592,both,True
VitB3,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.258397042208483,0.385856390537491,0.377225134479692,0.0116244685575447,0.0026183857686,0.0162026606535592,IR,True
VitB6,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.41434591790259,0.454442865501964,0.154125114320363,0.00237717817647,0.0026183857686,0.0162026606535592,IR,True
VitB12,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.663636456420906,-0.046894591657611,0.006414816634713,0.855234879877675,0.0026183857686,0.0162026606535592,IS,False
Biot,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.854873033914409,0.104405249519351,1.14140764513367e-05,0.620889246584065,0.0026183857686,0.0162026606535592,IS,False
VitE_a_Toco,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.619242250931343,0.463846861155229,0.0081381556037663,0.0024671948735966,0.0026183857686,0.0162026606535592,both,False
VitK,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.499719389997904,0.39187494775558,0.0581130271869052,0.0076928513791097,0.0026183857686,0.0162026606535592,IR,True
Cu,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.32100425507838,0.367131990303436,0.281789973485388,0.0151932810753773,0.0026183857686,0.0162026606535592,IR,False
Fluor,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.663636456420906,-0.0986792610549193,0.0042576884005632,0.643891340182061,0.0026183857686,0.0162026606535592,IS,False
Iodine,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.636316945350406,-0.192468444370141,0.0445761636371183,0.256794668514318,0.0026183857686,0.0162026606535592,IS,False
Mn,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.030734449954313,-0.340591824793112,0.978882937437604,0.0413418366059232,0.0026183857686,0.0162026606535592,IR,True
Moly,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,-0.718275478561907,0.137340132073895,0.0025608136314376,0.449806366418663,0.0026183857686,0.0162026606535592,IS,False
W3,nRPLC_283.0822_2.4,p-Cresol glucuronide,Amino Acid,Tyrosine Metabolism,0.591922739860843,0.244587478057343,0.0174033492325768,0.106266131550765,0.0026183857686,0.0162026606535592,IS,True
Energy,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.753563180361304,0.0767366045306361,0.0028968181676396,0.691710066624086,0.0001795910128324,0.0021670648881783,IS,False
percent_carb_cal,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.704615723026657,-0.36579453314386,0.0023579810864189,0.0127190697467682,0.0001795910128324,0.0021670648881783,both,False
percent_fat_cal,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.525900588107133,0.459834489676503,0.0720720224913608,0.0020381928791128,0.0001795910128324,0.0021670648881783,IR,False
Sugar,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.595337678744655,-0.169062944077573,0.013017130957575,0.346008747573782,0.0001795910128324,0.0021670648881783,IS,False
MonSac,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.287993179201525,-0.426189083005935,0.485997874261262,0.0043423313791831,0.0001795910128324,0.0021670648881783,IR,False
MonoFat,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.833245087650263,0.485789517679512,3.80230331726317e-05,0.0051268263454039,0.0001795910128324,0.0021670648881783,both,False
PolyFat,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.045532518450834,0.470743124634289,0.880967841116031,0.0056109375409781,0.0001795910128324,0.0021670648881783,IR,False
Retinol,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.555496725100175,-0.290687954526457,0.0323584142161263,0.0755996509816781,0.0001795910128324,0.0021670648881783,IS,True
BetaCaro,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.752424867400033,0.0844269831981944,0.0007013155390463,0.665778841271406,0.0001795910128324,0.0021670648881783,IS,True
Biot,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.610135747241176,-0.0725152553707264,0.013559143580496,0.734339029221186,0.0001795910128324,0.0021670648881783,IS,True
VitC,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.639731884234218,-0.426314469614645,0.027232113466009,0.0033624187745842,0.0001795910128324,0.0021670648881783,both,False
VitE_a_Toco,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.564603228790342,0.403452311293154,0.0201196695167501,0.0088121529151721,0.0001795910128324,0.0021670648881783,both,False
VitK,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.86853278944966,0.109546100476469,9.01432481651282e-06,0.541441842490016,0.0001795910128324,0.0021670648881783,IS,True
Chrom,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.185545012687149,-0.428989383933796,0.560617661808047,0.011007113609675,0.0001795910128324,0.0021670648881783,IR,True
Moly,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.777467752547991,-0.0147120287553289,0.0005819080620604,0.923052446893369,0.0001795910128324,0.0021670648881783,IS,True
W6,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,0.0022766259225417,0.502758505391624,0.991977429222695,0.0014307662567164,0.0001795910128324,0.0021670648881783,IR,True
Caff,nRPLC_187.007_2.3,p-Cresol sulfate,Amino Acid,Tyrosine Metabolism,-0.552098404006001,0.291071778843239,0.031060274135609,0.0713659740035075,0.0001795910128324,0.0021670648881783,IS,False
Energy,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.300514621775505,-0.539914737106077,0.382274347786174,9.76553281551748e-05,0.0757683842372005,0.1769558393152683,IR,False
percent_pro_cal,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),-0.183268386764607,0.38535484410265,0.58345077193033,0.0124292457046764,0.0757683842372005,0.1769558393152683,IR,False
SugAdd,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.546390221410009,-0.416416182968041,0.0312787923362098,0.0058295644858347,0.0757683842372005,0.1769558393152683,both,False
MonoFat,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.223109340409087,-0.427568335701747,0.437280730846259,0.0115783407461133,0.0757683842372005,0.1769558393152683,IR,False
TransFat,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),-0.734211860019699,0.043634539831146,0.001881919271143,0.804052614278309,0.0757683842372005,0.1769558393152683,IS,False
Chol,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),-0.0204896333028753,0.562609713282621,0.98727673132531,7.44053200362237e-05,0.0757683842372005,0.1769558393152683,IR,False
Water,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.718275478561907,0.33933795870601,0.0031298833273126,0.0402069784695729,0.0757683842372005,0.1769558393152683,both,True
VitA_IU,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.601029243551009,0.0307197191339965,0.0326747537739,0.893480117232829,0.0757683842372005,0.1769558393152683,IS,True
Retinol,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.589646113938301,0.224651007272423,0.0198480214962027,0.190155239237304,0.0757683842372005,0.1769558393152683,IS,True
VitB1,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.680711150839969,-0.343099556967316,0.0059013558559039,0.0506853342199605,0.0757683842372005,0.1769558393152683,IS,False
VitB3,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.770637874780366,0.157987126974839,0.0003053514766705,0.389602404575216,0.0757683842372005,0.1769558393152683,IS,True
VitB_NE,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.656806578653281,0.136211652595503,0.0063267058122856,0.51159890314953,0.0757683842372005,0.1769558393152683,IS,True
VitB6,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.737626798903512,0.135542924015715,0.0013743849642277,0.460379975187876,0.0757683842372005,0.1769558393152683,IS,True
VitB12,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.541836969564925,0.0573852712530302,0.0443981414718564,0.826068823300693,0.0757683842372005,0.1769558393152683,IS,True
VitD_IU,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.0819585332115013,0.37473877789852,0.818634061098334,0.0192361304968797,0.0757683842372005,0.1769558393152683,IR,True
Folate,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.656806578653281,0.113182312129065,0.0168712154994283,0.569590412046884,0.0757683842372005,0.1769558393152683,IS,True
VitK,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),-0.0774052813664179,0.302390704672741,0.824789340525239,0.0487840919442328,0.0757683842372005,0.1769558393152683,IR,False
Panto,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.834383400611534,0.145615648248767,5.8632891024959e-05,0.579279544871418,0.0757683842372005,0.1769558393152683,IS,True
Chrom,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.630625380544051,-0.0146284376828555,0.0126962787098822,0.951904554089685,0.0757683842372005,0.1769558393152683,IS,False
Fluor,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.531592152913487,0.0129148206971495,0.0274744431858058,0.940281587540718,0.0757683842372005,0.1769558393152683,IS,True
Fe,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.672742960111073,0.142522778567249,0.0056559638681366,0.476260750036388,0.0757683842372005,0.1769558393152683,IS,True
Mn,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.861702911682035,-0.319359692384853,1.08914398248136e-05,0.0521807925198939,0.0757683842372005,0.1769558393152683,IS,False
K,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.589646113938301,0.37206386357937,0.0418511011980241,0.0186509116275295,0.0757683842372005,0.1769558393152683,both,True
Se,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.685264402685053,0.49105575524534,0.0062833108691973,0.0005502499642813,0.0757683842372005,0.1769558393152683,both,True
Na,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),-0.727381982252074,0.298712697483909,0.0028433105625079,0.0501548445825827,0.0757683842372005,0.1769558393152683,IS,False
W3,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.604444182434822,0.451767951182814,0.0152442707250579,0.0010309332192701,0.0757683842372005,0.1769558393152683,both,True
Caff,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.628604284188839,0.0917490690421557,0.0103298310620156,0.64241379227252,0.0757683842372005,0.1769558393152683,IS,True
Chln,nRPLC_312.2546_10.4,Palmitoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),0.692094280452678,0.399648917495611,0.0043306025584446,0.0124778288606948,0.0757683842372005,0.1769558393152683,both,True
TotFib,pRPLC_181.0718_3.1,Paraxanthine,Xenobiotics,Xanthine Metabolism,-0.730796921135887,-0.0294240575106579,0.0047358529831551,0.865808191900505,0.0016208875197831,0.0110709675879529,IS,True
SugAdd,pRPLC_181.0718_3.1,Paraxanthine,Xenobiotics,Xanthine Metabolism,0.620380563892614,0.333208323398703,0.0089600513917765,0.0320554960598749,0.0016208875197831,0.0110709675879529,both,True
TransFat,pRPLC_181.0718_3.1,Paraxanthine,Xenobiotics,Xanthine Metabolism,-0.0910650369016681,-0.467692050489008,0.77392892974532,0.000906720051614,0.0016208875197831,0.0110709675879529,IR,True
